Emo_acc,ER_acc,IP_acc,EX_acc,EI_acc,big5_pearson,mbti_intro_pearson,mbti_t_pearson
16.87,44.70,77.63,61.65,27.86,"PearsonRResult(statistic=0.20524367909489624, pvalue=3.960438056915336e-51)","PearsonRResult(statistic=0.11156961869919463, pvalue=4.884570850142005e-16)","PearsonRResult(statistic=0.17742601321806997, pvalue=1.8900694270973507e-38)"
id,generated,true,ER_g,ER_t,IP_g,IP_t,EX_g,EX_t,EI_g,EI_t,big5_g,big5_t,mbti_i_g,mbti_i_t,mbti_t_g,mbti_t_t
1283,"I'm sorry to hear that, I had a similar experience. Maybe we can plan something fun together?",oh sorry to hear that.. why didn't it work out?,1,1,1,0,0,1,5,4,0.45294520258903503,0.8943748474121094,0.5299379825592041,0.4292062520980835,0.32405489683151245,0.14172907173633575
1284,"That sounds tough, I'm here to listen if you want to talk about it.",Aw.. i feel you my friend. Hopefully things get better soon enough.,1,1,0,0,0,0,1,3,0.21289783716201782,0.4962974190711975,0.4807218313217163,0.34986650943756104,0.3870365023612976,0.255962610244751
1285,"It's good that you feel guilty, it shows that you care about her. Apologize to her and make things right.","What did you lie about, and why?",1,0,0,0,0,1,4,6,0.3418106734752655,0.11254824697971344,0.5104495882987976,0.5642158389091492,0.45113614201545715,0.6709412336349487
1286,You should be honest with her and apologize. It's better to come clean and work on rebuilding trust.,Best advice.  Never confess it.,1,0,0,0,0,0,4,7,0.8518314361572266,0.30984368920326233,0.5221424102783203,0.5708289742469788,0.3742767572402954,0.47447463870048523
1287,It's never too late to make things right. I can help you apologize if you want.,Damn! Every kid tells such innocent lies.. I bet your were embarassed.,1,0,0,0,0,0,4,1,0.3311534523963928,0.14682601392269135,0.5117931365966797,0.4395398199558258,0.43337753415107727,0.6456587314605713
1288,"It's okay, we all make mistakes. You'll get through this.","Aww.. Your story is both cute, funny and innocent.",1,1,0,0,0,0,3,1,0.48331525921821594,0.17237964272499084,0.45674920082092285,0.3407232463359833,0.37893491983413696,0.4343689978122711
1289,That's so sweet of her. You should definitely give her a big hug and kiss.,Did you give her one of each?,1,0,0,0,0,1,0,6,0.055318258702754974,0.019208256155252457,0.4636525511741638,0.5272296071052551,0.19147594273090363,0.5186905860900879
1290,That's so sweet. You have a lovely daughter.,aweeee that is pretty cute.,1,1,0,0,0,0,1,1,0.14462000131607056,0.04830285906791687,0.49290281534194946,0.4300978183746338,0.2868455648422241,0.15214748680591583
1291,It's completely normal to feel nervous in this situation. Just be yourself and everything will be okay.,Shoot.. I bet it was scary.. How did you handle it?,1,1,0,0,0,1,0,6,-0.03555469214916229,0.4166421592235565,0.5330744385719299,0.795660674571991,0.2765578329563141,0.5968593955039978
1292,That's great to hear! I'm so proud of you for facing your fears and handling the situation so well.,So glad to hear that buddy. Wishing you are your girl all the very best.,1,1,0,0,0,0,1,7,-0.14235834777355194,0.2500995397567749,0.4774911403656006,0.4895748496055603,0.16388006508350372,0.21349799633026123
1293,That's amazing! What kind of philosophy do you specialize in?,Have you been applying to try to get a position?,0,0,0,0,1,1,6,6,0.1318962126970291,0.014333467930555344,0.5053113102912903,0.5829358696937561,0.49462297558784485,0.28743427991867065
1294,I'm sorry to hear that. Maybe there are other ways to pursue your passion. Have you considered teaching at a community college or online?,That's unfortunate.  What are you doing now?,1,1,0,0,1,1,5,6,0.21878394484519958,0.0949864387512207,0.6123972535133362,0.6424177289009094,0.39441847801208496,0.4349701702594757
1295,I'm here for you. Let's talk about your dad and remember the good times.,Thankfully they just were checking up on my speed.,1,0,0,1,0,0,8,8,0.19638608396053314,-0.22122615575790405,0.5044245719909668,0.489982008934021,0.35123759508132935,0.5363140106201172
1296,"Sorry, I think I responded to the wrong conversation. I'm here for you. I'm sorry to hear about your dad.","Sorry, something wrong with the chat interface.",1,0,0,0,0,0,4,4,-0.12554322183132172,-0.19188791513442993,0.544977605342865,0.5824207663536072,0.3527085483074188,0.6029417514801025
1297,I understand how you feel. Have you considered getting a new pet or talking to a therapist?,Sorry to hear that!,1,1,0,0,1,0,6,4,-0.07299129664897919,-0.006241947412490845,0.5992745757102966,0.4713868498802185,0.3679846525192261,0.36501896381378174
1298,That sounds like a great way to bond with your son. How did it go?,Oh no.. Did he pass away?,0,0,0,0,1,1,6,6,1.0091716051101685,0.15490564703941345,0.49639248847961426,0.7033424973487854,0.3825489282608032,0.6659502983093262
1299,"Oh no, that's too bad. Do you need any help cleaning up?",Hope you feel better.,1,1,0,0,1,0,6,3,0.18957561254501343,-0.0934329628944397,0.5878851413726807,0.5528727173805237,0.5068976879119873,0.41888096928596497
1300,What movie was it? It sounds like something I would enjoy watching too.,"Uhm.. yeah, sure. I concur!",0,1,0,0,1,0,6,0,-0.31692200899124146,0.6473952531814575,0.5734027624130249,0.4708312749862671,0.5153477191925049,0.4157910645008087
1301,You should try taking a dance class! It's never too late to learn something new and it's a great way to meet new people.,"Oh yeah, me too. They have such cool attitude.",0,0,0,1,0,0,1,1,0.18268944323062897,0.07034379988908768,0.3678210377693176,0.3995227515697479,0.23144760727882385,0.2917526960372925
1302,That sounds really scary. Are you okay? Do you need any help or advice on how to avoid snakes in the future?,holy cow! Thats terrifying. What did you do?,1,1,0,0,1,1,6,6,-0.18841049075126648,-0.023868292570114136,0.6056095957756042,0.6690082550048828,0.42027708888053894,0.4088679254055023
1303,"That sounds really scary. I'm glad you made it out okay. If you ever need any advice on how to handle a situation like that, let me know.","Hahaha.. I am sorry, i know it was really scary, but to think about it now, it is really funny as well.",1,1,0,0,0,0,1,4,0.021506555378437042,0.2120104432106018,0.5970135927200317,0.37091147899627686,0.30832773447036743,0.44985857605934143
1304,That's a creative way to get some extra cash. Did you win anything? Maybe we should come up with a budget plan to help you save up some money.,Nice.. what type of ticket.. Monopoly?  Price is Right?  Scrabble?  Bingo?,0,0,0,0,1,1,5,6,0.21659515798091888,0.22305923700332642,0.6138991117477417,0.776936948299408,0.5033260583877563,0.7032855749130249
1305,"Ah, that's too bad.  Better luck next time.  Maybe try a different game next time.",Better luck next time!  I love to scratch!,1,1,0,0,0,0,5,7,0.08991476893424988,-0.16506627202033997,0.7823035717010498,0.43548208475112915,0.561115026473999,0.4075442850589752
1306,"That's terrible, I'm sorry that happened to you.","That sounds gross, did you get sick from it?",1,0,0,0,0,1,4,6,-0.13909974694252014,-0.021981053054332733,0.5620592832565308,0.514948308467865,0.41885069012641907,0.5416227579116821
1307,That's good you didn't get sick. Maybe try a different dessert next time.,"Smart move, at least you noticed it and it wasn't hidden under icing or anything.",1,0,0,0,0,0,5,8,0.03794261813163757,-0.12994500994682312,0.565845787525177,0.6078535914421082,0.5268185138702393,0.4734554886817932
1308,I'm so sorry to hear that. Have you considered adopting a new dog or pet? It might help you heal and create new memories.,Oh god.. sorry.. How are you holding up?,1,1,0,0,1,1,4,4,-0.13556016981601715,0.4677940011024475,0.5796541571617126,0.8289210200309753,0.28824663162231445,0.4522843658924103
1309,I'm here for you if you need anything.,Sorry buddy.. hopefully she is at a better place.,1,1,0,0,0,0,0,3,0.08307959139347076,0.47547706961631775,0.4954811930656433,0.3639261722564697,0.37810713052749634,0.251418799161911
1310,"I'm so sorry for your loss. It's okay to still feel heartbroken. If you ever need someone to talk to, I'm here for you.","losing a loved one is never easy , especially a brother im sorry for your loss.",1,1,0,0,0,0,4,4,0.1774517297744751,0.3596349060535431,0.4905319809913635,0.3751904368400574,0.16349750757217407,0.3007502257823944
1311,Losing a sibling is one of the hardest things anyone can go through. I'm here for you if you ever need to talk.,"I cant imagine the pain you went through, i have 7 brothers and the taught of losing one of them scares me.",1,1,0,1,0,0,0,1,0.03858669102191925,0.021893203258514404,0.4943004250526428,0.4742727279663086,0.2565743923187256,0.7720558643341064
1312,I completely understand your frustration. Maybe we can try to fact-check and share only reliable sources to combat fake news.,I hear ya. Both sides are infected with this issue. .,1,1,0,0,0,0,5,0,0.0734989270567894,0.1460563987493515,0.6451169848442078,0.5621416568756104,0.5653411149978638,0.5456703901290894
1313,"It's frustrating, but we can do our part by fact-checking and spreading accurate information.","Well, they are looking for more viewers. It is not news anymore, it is entertainment.",1,0,0,0,0,0,8,8,0.07668006420135498,-0.03219566494226456,0.6588481068611145,0.6206570267677307,0.6072221994400024,0.7198694944381714
1314,"It's tough being a parent sometimes, but it's great that you're there for her. Maybe try giving her a smaller amount of chocolate milk before bed to avoid waking up at night?","That is nice. They are good at that age. I have a 20-year-old, and he is currently ignoring me.",1,0,0,1,0,0,5,1,0.5536633729934692,0.8629109859466553,0.5473672151565552,0.4845273196697235,0.25180473923683167,0.4889489710330963
1315,That's a great idea! You're doing a good job taking care of your little one's health.,"I understand that. I tried to give him a new table for his apartment, and he blatantly ignored me. I was like, well I don't have to give it to you.",1,1,0,1,0,0,1,0,0.9091273546218872,0.30682364106178284,0.49149101972579956,0.41542673110961914,0.24112039804458618,0.30749040842056274
1316,I'm sorry to hear that. Have you been actively searching for a new job?,"That blows dude , i bet it was not your fault .",1,1,0,0,1,0,4,1,-0.016632556915283203,0.4277400076389313,0.6346057653427124,0.21446047723293304,0.416742205619812,0.5942796468734741
1317,"I'm sorry to hear that. If you need any help finding a job, let me know.","So they just cleaned house ? Damn that bad , i would assume they would have kept some workers .",1,0,0,0,0,1,4,6,-0.15199719369411469,0.18169082701206207,0.6426039338111877,0.1473601758480072,0.45008787512779236,0.8981270790100098
1318,"That's awesome! I love shopping at Aldi's too, it's definitely cheaper than most stores.",I thought walmart was pretty cheap.  I've never been to aldi's.,1,0,1,0,0,0,1,8,-0.022897869348526,-0.40838339924812317,0.4764234125614166,0.694229781627655,0.20030513405799866,0.6664712429046631
1319,That sounds interesting! I'll definitely check it out. Thanks for the recommendation!,I may need to see if I have one near by.,1,0,0,0,0,0,1,5,0.03629860281944275,-0.21503767371177673,0.5054574012756348,0.6387010216712952,0.27830028533935547,0.5303432941436768
1320,Me too! Let's plan to watch some games together.,"I know right? everyone is, with Lebron James coming in.",0,0,1,0,0,0,0,6,0.13038335740566254,0.6317459344863892,0.45585739612579346,0.12279568612575531,0.3237842917442322,0.1697632372379303
1321,I can't wait to see them play!,So true. Lakers going to do well this time around.,0,0,0,0,0,0,1,0,-0.20522034168243408,0.12195771932601929,0.5203522443771362,0.27403202652931213,0.34840935468673706,0.338977187871933
1322,I'm here for you. It's okay to feel sad and remember your dad.,Oh god.. so sorry to hear that. May i ask how did it happen?,1,1,0,0,0,1,0,4,-0.026900477707386017,0.5078761577606201,0.5086125135421753,0.39142701029777527,0.3003304898738861,0.3140730857849121
1323,"I'm here for you. If you ever need to talk, I'm here to listen.",Sorry.. Hopefully he is at a better place now.,1,1,0,0,0,0,0,3,0.20934909582138062,0.13256418704986572,0.4595208466053009,0.5075907707214355,0.3249640166759491,0.6099179983139038
1324,That's a tough situation to be in. Have you talked to your girlfriend about it? Maybe you can clear things up and put your mind at ease.,"Aww, such a nice boyfriend in this day and age! She is so lucky.",1,1,0,0,1,0,5,1,1.0414751768112183,0.42411088943481445,0.5158921480178833,0.4195634126663208,0.36014309525489807,0.28665944933891296
1325,"I understand that you trust her, but it's always good to be cautious. Maybe you could talk to her about your concerns and see how she reacts.",I assure you she is a keeper. Marry her buddy!,1,1,0,0,0,0,5,0,0.3780200183391571,0.484688401222229,0.5744718909263611,0.38124117255210876,0.34362274408340454,0.2811315059661865
1326,That's great to hear! Do you need any help with anything?,"Good, I hope you make the ends meet.",1,1,0,0,1,0,6,3,-0.010866828262805939,0.40239083766937256,0.5219007730484009,0.6247377991676331,0.30313438177108765,0.496614009141922
1327,Do you need any help with anything?,"I wish you the best of luck, you will be fine!",1,1,0,0,1,0,6,7,0.061705246567726135,0.11279290169477463,0.5897862315177917,0.5128346681594849,0.4951495826244354,0.24652059376239777
1328,That's great! What was your favorite part of the show?,Who is hamilton?,1,0,0,0,1,1,6,6,-0.0028631016612052917,0.04600311070680618,0.4596793055534363,0.5200245380401611,0.37995755672454834,0.6108188629150391
1329,"Oh, I've heard of that. What did you think of it?","Oh okay, did you see it in NYC?",0,0,0,0,1,1,6,6,-0.0474226251244545,-0.004494138062000275,0.5992661118507385,0.4470992684364319,0.4745667576789856,0.4300229251384735
1330,That's great news! I'm so happy to hear that your dog is doing better.,That is good to hear.  I am sorry to hear she was hurt. What happened?,1,1,0,0,0,1,1,4,-0.13972370326519012,-0.44875088334083557,0.5024193525314331,0.6070091128349304,0.2557867765426636,0.41547492146492004
1331,I'm so sorry to hear that. Is there anything I can do to help?,Ouch.  What kind of dog?,1,0,0,0,1,1,4,6,-0.14065450429916382,0.15814989805221558,0.5507169365882874,0.6948727965354919,0.3126918375492096,0.6277934312820435
1332,"It's understandable to miss those days, but maybe you can start dancing again or find a new crew to join.",I'm not a very good dancer.  What kind of dancing did you do?,1,0,0,0,0,1,5,6,0.24820969998836517,0.07347558438777924,0.5919615626335144,0.6612498760223389,0.4104160964488983,0.5278521180152893
1333,That sounds amazing! Can you tell me more about it?,"Oh wow, that does sound fun.",1,1,0,0,1,0,6,1,0.1596163809299469,-0.13313308358192444,0.49115240573883057,0.5543433427810669,0.327975869178772,0.3762325048446655
1334,That's great! I believe in you and I know you will do great!,"Well, if you are willing to try steroids, then you might have a chance of winning. Without it, it is impossible to even participate.",1,0,0,0,0,0,1,8,0.34874504804611206,-0.11742481589317322,0.3904646039009094,0.6088951230049133,0.154056116938591,0.676743745803833
1335,"I'm sorry, I didn't mean to offend you. I just wanted to warn you about the dangers of steroids. Good luck with your competition!","Well in those contests, you have to be really pumped and by just fruits and vegetables, it is very unlikely.",1,0,0,0,0,0,4,8,0.3005734086036682,0.3399296998977661,0.5077778100967407,0.5328397750854492,0.48731327056884766,0.6847137212753296
1336,Congratulations! That's a great achievement for your son. You must be very proud.,"For work, when i got a new job.",1,0,0,1,0,0,7,8,0.2097790688276291,-0.19946634769439697,0.5044260025024414,0.464865505695343,0.42019981145858765,0.560897707939148
1337,"I'm so sorry for your loss. It's okay to cry and feel sad. If you ever need someone to talk to, I'm here for you.",I'm so sorry.  You have my deepest condolences. Its hard to not feel isolation with the death of someone you are close to.  I can tell you it does get better and you are not alone.  He lives on in you.,1,1,0,0,0,0,4,4,0.062385015189647675,-0.10698473453521729,0.4959430694580078,0.5096344947814941,0.16819319128990173,0.19739975035190582
1338,"I'm here for you. If you ever need to talk about it, I'm here to listen.",Take joy and pride in the memories you have of him.  They are your personal family movies in your mind.  Cherish them because not everyone gets them with their parents.  Its good to find support and counseling too if you need it. Take care of yourself.,1,1,0,0,0,0,0,8,0.22289317846298218,0.30776911973953247,0.4770146310329437,0.5904931426048279,0.327337384223938,0.22461524605751038
1339,"It's understandable to feel nervous, but I'm sure you'll do great.","Yeah, i know that feeling. how did you handle it?",1,1,0,0,0,1,8,0,0.38454166054725647,0.22354455292224884,0.5346167683601379,0.3554855287075043,0.35606878995895386,0.269767165184021
1340,I'm proud of you for facing your fears and making it through.,Good for you buddy :) happy for ya.,1,1,0,0,0,0,8,7,-0.06402260065078735,0.4532875716686249,0.5192516446113586,0.43994709849357605,0.28468745946884155,0.3048638105392456
1341,It's understandable to feel that way. Maybe you can start saving up for your own dream house too.,Big houses are a pain in the neck to keep clean.,1,0,0,0,0,0,5,1,0.2850164771080017,-0.1473560482263565,0.6386293768882751,0.6200766563415527,0.3831804394721985,0.6161003112792969
1342,I understand how you feel. Maybe you can plan a playdate at her house so your son can enjoy the space too.,It does have its benefits.,1,0,0,0,0,0,5,8,1.0483862161636353,-0.1241401880979538,0.4829079806804657,0.5848985910415649,0.33203667402267456,0.6641131639480591
1343,That's a tough situation. Have you talked to your cousin about how you feel?,"damn, thats sick and rough.. He knew you guys were together?",1,0,0,0,1,1,6,6,0.10734209418296814,0.4929201304912567,0.5455416440963745,0.8037367463111877,0.340401291847229,0.513386607170105
1344,That's not cool. I'm here for you if you need to talk about it.,Can't say he did not deserve that..,1,0,0,0,0,0,1,8,0.2648283839225769,0.03062036633491516,0.4878341555595398,0.5329548120498657,0.3675405979156494,0.596595048904419
1345,That's great to hear. What do you enjoy doing most when you're outside in nature?,That's wonderful!  I do too.  I don't take it for granted because I've been battling Lupus for 13 years and in bed a lot.  Its an amazing world we have! What is on of your favorite things to do outside?,1,1,0,1,1,1,6,1,-0.15637598931789398,0.09040570259094238,0.60751873254776,0.49025052785873413,0.43224263191223145,0.11388687789440155
1346,That's great! I love gardening too. It's so rewarding to grow your own food.,Sounds wonderful!  I really want to take up gardening.  It would go with my new lifestyle I've adopted of eating plant based.  Do you have tips for a beginner?,1,0,1,1,0,1,1,1,-0.21909993886947632,-0.32362064719200134,0.46529263257980347,0.4620988368988037,0.23165744543075562,0.45536401867866516
1347,That sounds amazing. Did you take any pictures?,The rap version?   Doesn't sound all that appealing to me.  Was it that good?,0,0,0,0,1,1,6,6,-0.0661209374666214,-0.482343465089798,0.530879020690918,0.4383981227874756,0.47279784083366394,0.6676245927810669
1348,I'm glad you enjoyed it.  Maybe I'll give it a try sometime.,Maybe i'll have to check it out.,1,0,0,0,0,0,5,5,0.11508947610855103,-0.12194360792636871,0.7053558826446533,0.4334552586078644,0.47978928685188293,0.47533607482910156
1349,That sounds like a lot of fun! How did she do?,how did that go.,1,0,0,0,1,1,6,6,0.0656699389219284,-0.20498868823051453,0.4889983832836151,0.45557332038879395,0.29933810234069824,0.5410357713699341
1350,That's amazing! Can she teach me how to do that?,oh thats awesome.. congrats.,0,1,0,0,1,0,6,1,0.16307833790779114,0.3642626106739044,0.495914101600647,0.6177183985710144,0.32920828461647034,0.11821088194847107
1351,That's really not okay. I'll help you call the police if it happens again.,Optimism is the faith that leads to achievement .,1,0,0,0,0,0,0,8,-0.10752071440219879,0.005875386297702789,0.6191378235816956,0.4838254451751709,0.529404878616333,0.650060772895813
1352,That's a great outlook to have. Have you considered talking to the authorities about the dirt bike riders?,for faith there is no path it is an individual human's thought .,0,0,0,0,1,0,6,8,0.18545854091644287,-0.13933898508548737,0.6209734082221985,0.13600420951843262,0.6457253694534302,0.6531226634979248
1353,"Yes, I am a parent. I have two kids. How about you?","I am not, I am still young.",0,0,1,1,1,0,6,8,0.5513091087341309,-0.0931851863861084,0.5141725540161133,0.5449668765068054,0.40265896916389465,0.693414568901062
1354,I hope to experience that one day.,"I hope so, I am still not sure if I want kids.",0,0,0,1,0,0,2,2,-0.13833735883235931,0.11350785940885544,0.61050945520401,0.6231935620307922,0.4701348543167114,0.5151665210723877
1355,"I'm sorry to hear that. It's important to take care of your mental health. You should definitely see a doctor and talk to them about your symptoms. They can help you find the right treatment, whether it's therapy or medication. Remember, you're not alone and there's no shame in seeking help.","I have anxiety attacks too,  you feel like you cant catch your breath and you are light headed.",1,0,0,1,0,0,0,0,-0.10456155240535736,0.07479977607727051,0.5606643557548523,0.3424716591835022,0.2042965590953827,0.44592446088790894
1356,"I'm sorry to hear that. It sounds like you're experiencing some pretty intense symptoms. Have you considered seeing a doctor or therapist? They can help you manage your anxiety and find ways to cope with the physical symptoms. In the meantime, try to take care of yourself and get some rest.","that is crazy,  Its only usually a few minutes for me before I can talk myself down.",1,0,0,1,1,0,4,1,-0.31362977623939514,-0.0011141449213027954,0.7227923274040222,0.5246376991271973,0.2674004137516022,0.4515145421028137
1357,"It's completely normal to feel nervous about flying, but just remember that millions of people fly every day without any issues. You'll be fine!",Don't worry. It will be okay. Flights are always safe.,1,1,0,0,0,0,8,3,-0.18569454550743103,-0.005375340580940247,0.4781540632247925,0.42457786202430725,0.4664396047592163,0.4589303433895111
1358,That's great to hear! I'm glad you overcame your fear and now enjoy flying. Where are you planning to go for your next trip?,Its natural. Do not sweat it.,1,1,0,0,1,0,1,0,-0.07552644610404968,0.11746303737163544,0.47424614429473877,0.49036362767219543,0.40876203775405884,0.6396439075469971
1359,"I understand how you feel. It can be tough, but keep working towards your goal. You'll get there eventually.","That will be *such* a wonderful feeling when you do. I know it's hard when you see someone reach the ""finish line"" first -- are you able to turn that envy into inspiration?",1,1,0,0,0,1,0,6,0.28406742215156555,0.5916846990585327,0.5144147276878357,0.4885896146297455,0.34603452682495117,0.26345229148864746
1360,"That's great to hear! Keep up the good work, and remember that everyone's journey is different. You'll get there too!",See? That's terrific! And she's got to love that you can celebrate her victories too -- even more inspiration to support yours!,1,1,0,0,0,0,1,1,0.20374321937561035,0.4341730773448944,0.4755297899246216,0.41813069581985474,0.24088731408119202,0.23231098055839539
1361,It's understandable to feel that way. It's great that you two have been together for so long.,"I'm like that too, so I can totally relate. Were you able to talk to him about how you felt?",1,1,0,1,0,1,1,6,0.6762453317642212,0.05083094909787178,0.5258103013038635,0.4515429437160492,0.30685746669769287,0.20824956893920898
1362,I see. It's good that you were able to work through it and grow as a person. I hope I can do the same.,"I've felt the same way. As I have aged and become more comfortable and secure in my marriage and in myself, those other insecurities and fears dropped off. Good for you for conquering that challenge!",1,1,1,1,0,0,0,7,-0.014977142214775085,1.66407310962677,0.5538384318351746,0.48552197217941284,0.2965961694717407,0.16980814933776855
1363,That's great news! I hope you all have a wonderful time together.,"Oh, that must be exciting! I bet you were busy making preparations.",1,1,0,0,0,0,2,1,0.2617379426956177,0.33955198526382446,0.5428367257118225,0.6035317182540894,0.21739894151687622,0.4290316700935364
1364,I am so happy for you! I hope you have a wonderful time with your daughter and her family.,That sounds like it was a lot to take in! Congrats to them!,1,1,0,0,0,0,2,1,0.5891503095626831,-0.014454245567321777,0.5194701552391052,0.48443931341171265,0.21537476778030396,0.2671997845172882
1365,I'm sorry to hear that. It's tough when family is involved. Have you talked to him about it? Maybe you can work out a new payment plan.,wow.. what do you plan to do ?,1,0,0,0,1,1,4,6,0.3558841049671173,0.9550180435180664,0.6071599125862122,0.1790340393781662,0.424942284822464,0.3031752109527588
1366,That's really tough. It's important to set boundaries and expectations with him. Maybe you can help him create a budget to better manage his money.,yea i can understand that.,1,0,0,0,0,0,5,1,0.5299736857414246,-0.195433109998703,0.5980702042579651,0.37809646129608154,0.4272821247577667,0.3121432363986969
1367,"That's great! Keep up the good work. Remember, it's a journey, not a destination.",Oh really? How did it go?,1,0,0,0,0,1,1,6,0.2691236734390259,-0.07361973822116852,0.5479657649993896,0.5400108098983765,0.4187506139278412,0.5286023616790771
1368,"Wow, that's amazing! Keep up the good work, you're doing great!",Great job! I'm so happy for you! Losing weight is hard!,1,1,0,0,0,0,1,1,0.06466177105903625,0.00594058632850647,0.5373143553733826,0.42266786098480225,0.285014808177948,0.16771411895751953
1369,That's amazing! You must be so proud of her.,That sounds exciting! Congratulations to her. I bet there was a lot of celebration to be had for such an achievement!,1,1,0,0,0,0,1,7,-0.15514874458312988,0.06262271106243134,0.46252119541168213,0.5458162426948547,0.2102404683828354,0.31649670004844666
1370,That's wonderful to hear! You must be so proud of her.,"I bet! But at least now, like you said, she can see what hard work can achieve. Hopefully the path continues in the best way possible and she can get everything you both hope(d) for!",1,1,0,0,0,0,1,2,-0.20027858018875122,0.5290460586547852,0.5078310966491699,0.5272180438041687,0.18236276507377625,0.23774781823158264
1371,I'm sorry to hear that. Do you want to talk about it?,Did that person betrayed you in any way?,1,0,0,0,0,1,4,6,0.019148707389831543,0.039652690291404724,0.5535595417022705,0.6040244102478027,0.42238181829452515,0.5283761024475098
1372,I'm sorry to hear that. It's good that you're taking responsibility for your part in it. Let me know if there's anything I can do to help.,Don't be so hard on yourself for being a frien and trust another people.,1,1,0,0,0,0,4,6,-0.2089865803718567,0.14645889401435852,0.6426321864128113,0.5253150463104248,0.37948501110076904,0.5021229386329651
1373,That's great! What did you guys talk about? Maybe you can plan something fun for next time.,"I love reuniting with old friends, helps me remember and appreciate the good times.",1,0,0,1,0,0,5,8,0.7839308977127075,-0.004722848534584045,0.47545289993286133,0.6235857605934143,0.27282947301864624,0.41532769799232483
1374,"It's always great to catch up with old friends, I hope you get to see him again soon.",I bet that was a long time ago!,1,0,0,0,0,0,2,1,0.1884663701057434,0.0867319256067276,0.5913767218589783,0.4813808500766754,0.44606319069862366,0.3943040668964386
1375,That's great! What was the exam about?,I'm sure you studied hard and should be proud of that! I'm positive you nailed it.,1,1,0,0,1,0,6,8,0.2005634307861328,0.052053894847631454,0.49111297726631165,0.4173814654350281,0.4405379593372345,0.30648237466812134
1376,"Being competitive can be a great motivator, but it's important to remember to enjoy the process too.",Being competitive isn't a bad thing unless you let it get in the way of your personal life. .,0,0,0,0,0,0,8,8,0.3456285893917084,0.15027552843093872,0.5832273364067078,0.6871853470802307,0.5442678928375244,0.6358532309532166
1377,That's great news! What do you have planned for when your friend visits?,How did you meet your friend?!,0,0,0,0,1,1,6,6,0.5656266212463379,0.26019155979156494,0.43765461444854736,0.4321937561035156,0.2524038553237915,0.3686414361000061
1378,That's great! What are you planning to do when she visits?,College and high school friends are always close to the heart. I'm glad she lives fairly close!,1,0,0,0,1,0,6,1,0.3719567656517029,0.48830243945121765,0.46339789032936096,0.40254175662994385,0.23936599493026733,0.20440924167633057
1379,I am so sorry to hear that. Please let me know if there is anything I can do to help.,That is unfortunate. I hope that it is able to be treated well.,1,1,0,0,0,0,4,3,-0.17660409212112427,-0.20001840591430664,0.5420238971710205,0.6086626648902893,0.3068840801715851,0.5189118385314941
1380,I am here for you. Let me know if there is anything I can do to help.,I hope it goes as smooth as possible. Hang in there.,1,1,0,0,0,0,5,3,-0.05553719401359558,0.22047902643680573,0.5069630742073059,0.539149284362793,0.3502251207828522,0.40079614520072937
1381,I'm sorry to hear that. Maybe you could consider adopting a new dog? It could help fill the void and give you a new furry friend to love.,"Wait, were they leaving to go somewhere or like dying? Either one is a little sad to be honest.",1,0,0,0,0,0,5,6,0.12091772258281708,-0.18670743703842163,0.6234254240989685,0.5837780237197876,0.34107810258865356,0.38746821880340576
1382,"I'm so sorry to hear that. Losing a pet is never easy, but it sounds like you gave them a great life. If you ever need to talk about it, I'm here to listen.",It's like losing a family member :(.,1,0,0,0,0,0,4,1,-0.20254722237586975,-0.11489894986152649,0.5760094523429871,0.4927220344543457,0.220757395029068,0.4284898340702057
1383,Maybe you should talk to him and see if he needs help.,What happened to him? Are you guys roommates?,0,0,0,0,0,1,5,6,-0.009442254900932312,0.1689927726984024,0.6017007231712341,0.4707754850387573,0.4273693561553955,0.48908066749572754
1384,Maybe you can help him find a job or offer to help him with his resume.,That is very bad. Unemployed individual can be very frustrating to deal with.,0,1,0,0,0,0,5,1,0.033326245844364166,-0.11408436298370361,0.6510071158409119,0.6567416787147522,0.4333111345767975,0.6374086141586304
1385,"Don't worry, everyone's journey is different. Keep going and you'll get there!",How did they lose so much weight compared to you?,1,0,0,0,0,1,3,6,0.2491740733385086,-0.01645009219646454,0.4676378667354584,0.5199592709541321,0.32672756910324097,0.5977261066436768
1386,"Don't worry, everyone's journey is different. Keep working hard and you'll get there!",Maybe it has something to do with your diet ?,1,0,0,0,0,1,3,5,0.2666739523410797,0.0955568477511406,0.4709591269493103,0.3449515402317047,0.32920917868614197,0.7667144536972046
1387,That sounds like an amazing trip! What was your favorite part?,Getting out of town and way from all of everday life's struggles always sounds like a great time.  Did you leave you cell phone at home while you weer away to 'really' get away from everything for a minute?,1,0,0,0,1,1,6,6,-0.04090216010808945,0.14326591789722443,0.4447699189186096,0.6517899632453918,0.28580132126808167,0.31150341033935547
1388,It's great to disconnect and enjoy the moment.,"That sounds like a really relaxing time, I'm jealous.",1,1,0,0,0,0,1,1,0.19440382719039917,0.10345723479986191,0.552966296672821,0.5383989810943604,0.418841689825058,0.3745049834251404
1389,That's terrible!  I'm so sorry that happened to you.  Have you tried contacting the cruise company to see if they can offer any sort of compensation or reschedule the trip for a later date?,No refunds for a cancel 1 week before? That sounds like a total scam! I would be furious. Did you ever find a way to get your money back? Because that does not sound legal!,1,0,0,0,1,1,4,6,0.006726257503032684,-0.40726181864738464,0.6021674871444702,0.47887882590293884,0.3130218982696533,0.3764036297798157
