Emo_acc,ER_acc,IP_acc,EX_acc,EI_acc,big5_pearson,mbti_intro_pearson,mbti_t_pearson
0.0846,0.4513,0.7814,0.6198,0.2277,"PearsonRResult(statistic=0.08922779920592187, pvalue=9.194490446358207e-11)","PearsonRResult(statistic=0.01575707345331532, pvalue=0.25343276330305636)","PearsonRResult(statistic=0.08042689161069906, pvalue=5.272709135781816e-09)"
id,generated,true,ER_g,ER_t,IP_g,IP_t,EX_g,EX_t,EI_g,EI_t,big5_g,big5_t,mbti_i_g,mbti_i_t,mbti_t_g,mbti_t_t
1691,oh no ! that is a good thing to do .,"that is good that she has a big brother that can defend her against the bigger kids . it is just terrible that a teenage boy would act that way to a 10 year old . no excuse for that . i hope you do not have to deal with it again , though .",1,1,0,0,0,0,8,3,0.41332805156707764,0.2883909344673157,0.17460666596889496,0.15936288237571716,0.37583819031715393,0.15545573830604553
1692,that is a good thing to do . i am sure you will find a new job .,"i am sorry , what is his job ?",1,1,0,0,0,1,8,4,0.37993529438972473,0.10929881036281586,0.12167525291442871,0.21267828345298767,0.22276979684829712,0.4360964000225067
1693,that is so sad . i hope you can find him to help you out .,hopefully they will give him a better shift .,1,0,0,0,0,0,3,3,0.4567345380783081,0.07533756643533707,0.1812351942062378,0.3575729727745056,0.1338324248790741,0.3509078025817871
1694,that is awesome ! i hope you can find a new one soon !,hey that is awesome ! ! ! what are you planning to buy with it ?,1,1,0,0,0,1,2,6,0.5181865692138672,0.5324989557266235,0.24277327954769135,0.26912006735801697,0.12147334218025208,0.1855887472629547
1695,that is awesome ! i hope you are able to do that !,"that is an awesome , very adult thing to do ! congrats !",1,1,0,0,0,0,2,1,0.5041109323501587,0.7348618507385254,0.2697352468967438,0.22407789528369904,0.12987478077411652,0.2626362442970276
1696,i would be too,i do not like them either . it makes me sick .,0,0,1,1,0,0,1,0,-0.06396371126174927,-0.007606185972690582,0.3603369891643524,0.2268993854522705,0.3488163948059082,0.2293979674577713
1697,i would have to be able to do that .,oh my gosh ! that is disgusting !,0,0,0,0,0,0,1,1,-0.14366450905799866,0.16333696246147156,0.30438002943992615,0.2650630474090576,0.5296452045440674,0.24964508414268494
1698,that is awesome ! i hope you are happy for you !,what does your husband do for a job ?,1,0,0,0,0,1,2,6,0.45476478338241577,0.3198423385620117,0.18954581022262573,0.3206879496574402,0.10229527205228806,0.3374483287334442
1699,that is awesome ! i hope you are happy for him !,you already told me that . is he in sales or something similar ?,1,0,0,0,0,1,2,6,0.4589671492576599,0.12200834602117538,0.17345307767391205,0.1397400051355362,0.11580000817775726,0.6785925626754761
1700,that is so sad . i am sorry to hear that .,that is no good ! you need someone to be there and take care of you .,1,1,0,0,0,0,4,0,0.3974722921848297,0.6454851627349854,0.1753900796175003,0.10713323950767517,0.18715348839759827,0.12329430878162384
1701,i hope you have a great time !,"i have never been married , so i cant imagine , but i would want to be with my spouse every moment of every day .",1,0,0,1,0,0,2,8,0.6833842992782593,0.16795650124549866,0.28371888399124146,0.32376736402511597,0.10250737518072128,0.4969744384288788
1702,that is awesome ! i bet she 's very proud of her !,it is so hard and so rewarding to see them grow up .,1,1,0,1,0,0,2,1,0.29918381571769714,0.102112777531147,0.10122865438461304,0.23588189482688904,0.10888802260160446,0.28262436389923096
1703,i am glad you are happy to have . i hope you can find a new one of the time .,"i bet . i really want to hold on to mine forever , but i know that they need to grow up . i hope you are still able to make memories with yours even as they are getting older .",1,1,0,1,0,0,3,2,0.48594656586647034,0.35971599817276,0.31919991970062256,0.18374048173427582,0.252815842628479,0.1970759928226471
1704,oh no ! that must have been terrifying !,that is pretty scary . did you find out where it came from ?,0,0,0,0,0,1,1,6,0.4076347053050995,-0.02507295459508896,0.23120740056037903,0.2593793272972107,0.26328155398368835,0.4562033414840698
1705,i would have been too . i would have been a lot of people .,smart move . you do not want to get involved in a gunfight . glad you made it out safely .,0,1,1,0,0,0,1,8,-0.19788119196891785,0.028257064521312714,0.17029140889644623,0.14216433465480804,0.29815012216567993,0.3448461592197418
1706,i am sorry to hear that . i hope you can find him to help you .,so sorry to hear that .. may i ask how did it happen ?,1,1,0,0,0,1,4,4,0.4284985065460205,1.01154363155365,0.16704849898815155,0.4778463542461395,0.2169647067785263,0.15962903201580048
1707,i am sorry to hear that . i hope you can find him to help you .,how sad .. feel better knowing that he is in a better place now buddy,1,1,0,0,0,0,4,3,0.4284985065460205,0.9552522897720337,0.16704849898815155,0.5764378309249878,0.2169647067785263,0.1095929890871048
1708,that is great ! how did you go ?,wow . congratulations ! is your new job near home ?,1,0,0,0,1,1,6,7,0.7794125080108643,0.4784340262413025,0.19361494481563568,0.11228172481060028,0.13706263899803162,0.31333255767822266
1709,oh no ! that is terrible . did you find out who did it ?,"oh , that is awful . what did you do ? i would 've dumped her and beat that dude 's face in .",0,1,0,0,1,1,6,8,0.6046057939529419,0.33031919598579407,0.11102848500013351,0.07744869589805603,0.20464599132537842,0.29751819372177124
1710,that is a good thing to have . i hope you can find a new one .,"well , i gave you the solution right there , buckaroo . all ya got ta do is execute .",1,0,0,0,0,0,3,8,0.392850786447525,-0.005766086280345917,0.2845299541950226,0.2577037513256073,0.31153038144111633,0.5913998484611511
1711,that is awesome ! what did you do ?,oh nice . did you have a good time ?,1,1,0,0,1,1,6,6,0.7630670070648193,0.3419732451438904,0.19759485125541687,0.1751108318567276,0.20412757992744446,0.29951179027557373
1712,i know how you feel . i have never been there .,"aww , that is really sweet to hear",1,1,1,0,0,0,0,1,0.18797673285007477,0.09637077152729034,0.15650534629821777,0.3864620327949524,0.26107656955718994,0.15498386323451996
1713,that is not good . did you talk to him ?,i do not have a normal job anymore but that would frustrate me as well .,0,0,0,1,1,0,6,8,0.3064318001270294,-0.17878833413124084,0.1388368010520935,0.3613182604312897,0.5068321228027344,0.3010439872741699
1714,i would be too . that is a good thing to have .,what a disgusting person . i am just being honest .,0,0,0,0,0,0,1,0,0.01815979927778244,0.35439324378967285,0.20441630482673645,0.1442706435918808,0.41579315066337585,0.22477507591247559
1715,that is awesome ! what did you do ?,oh the broadway musical ? i heard really good reviews of it,1,0,0,0,1,1,6,6,0.7630670070648193,-0.31624048948287964,0.19759485125541687,0.14953623712062836,0.20412757992744446,0.1726844757795334
1716,that is awesome ! i bet you were very excited !,"oh yeah , he is such a true genius of our times , he deserves it",1,1,0,0,0,0,1,1,0.2085454910993576,0.836795449256897,0.13668636977672577,0.3028584420681,0.11367961019277573,0.47577425837516785
1717,oh no ! that is not good . did you get it back ?,oh .. were you sick ?,0,0,0,0,1,1,6,6,0.46075037121772766,0.2401529848575592,0.18589535355567932,0.4904562532901764,0.2556028366088867,0.28596240282058716
1718,i am glad you got it back up .,"do not feel bad about it buddy , this happens to all of us sometime . feel better",1,1,0,0,0,0,4,3,0.3322578966617584,0.6188023090362549,0.2983960807323456,0.17217421531677246,0.3579162359237671,0.23602294921875
1719,that is awesome ! how old are you ?,oh dang . how do you think that is going to go down ?,1,0,0,0,1,1,6,6,0.6489797830581665,0.28913384675979614,0.16361969709396362,0.2699262499809265,0.22844353318214417,0.4625180661678314
1720,i hope you will be able to find a good time .,i am sure everything will be fine . just got ta be yourself !,1,1,0,0,0,0,3,8,0.7214237451553345,0.5810059309005737,0.28313344717025757,0.09570086002349854,0.3367357552051544,0.06791827827692032
1721,"oh no , what happened ?",oh no .. that should have sucked for you . what did you do ?,0,0,0,0,1,1,6,6,-0.19547107815742493,0.8325202465057373,0.2531380355358124,0.19560816884040833,0.5668714046478271,0.1070031002163887
1722,that is not good . i hope you can find out of her .,"as you should . it will pass away , dont worry",1,1,0,0,0,0,3,3,0.26482510566711426,0.11021216213703156,0.15815779566764832,0.13348543643951416,0.30336692929267883,0.5137240290641785
1723,that is so sad . i am sorry to hear that .,i am so sorry but what a joyous occasion .,1,1,0,0,0,0,4,4,0.3974722921848297,0.34911981225013733,0.1753900796175003,0.27514752745628357,0.18715348839759827,0.22128896415233612
1724,i am sorry to hear that . i hope you can find a new one soon .,so happy for you . is this your first grandchild ?,1,1,0,0,0,1,4,6,0.4390176236629486,0.5513836145401001,0.2625240683555603,0.33932796120643616,0.2223341017961502,0.2676534950733185
1725,that is awesome ! how did you go ?,that sounds like a great place to propose ! how did it go ?,1,1,0,0,1,1,6,6,0.8632572889328003,0.32685914635658264,0.21094991266727448,0.20146620273590088,0.12088054418563843,0.323879599571228
1726,that is awesome ! i hope you have a great time !,that is so heartwarming ! i hope your relationship works out very well !,1,1,0,0,0,0,2,2,0.2013838291168213,0.5689975023269653,0.217271089553833,0.1669931560754776,0.08609655499458313,0.0705796331167221
1727,that is a great time to be able to be a good friend .,that is nice to have a friendly boss .,1,1,0,0,0,0,1,1,0.2560199499130249,0.201353058218956,0.3589465022087097,0.40064865350723267,0.4060477614402771,0.5604909062385559
1728,that is great . i am glad you are going to do it .,i envy you . that is cool .,1,1,0,0,0,0,1,1,0.5637776851654053,0.32703301310539246,0.24070997536182404,0.18031913042068481,0.1633758395910263,0.24685347080230713
1729,that is so disgusting . i bet you were not happy to have .,really ?,1,0,0,0,0,1,1,6,0.3627598285675049,-0.08497396111488342,0.18998010456562042,0.1994880884885788,0.26577770709991455,0.6954860687255859
1730,that is so disgusting . i hope you were able to clean it up .,yes i did that too,1,0,0,1,0,0,1,8,0.1792011857032776,-0.2504938244819641,0.19167937338352203,0.4305042326450348,0.22411690652370453,0.34439051151275635
1731,i hate that . i have never seen it .,this happened to me also .,0,0,0,1,0,0,8,8,-0.11164411902427673,-0.17318670451641083,0.22186830639839172,0.4260919690132141,0.34868624806404114,0.41740643978118896
1732,i am sorry to hear that . i hope you can find a new one soon .,did you try to exercise ?,1,0,0,0,0,1,4,6,0.4390176236629486,0.06718713790178299,0.2625240683555603,0.2826118767261505,0.2223341017961502,0.8105219602584839
1733,that is awesome ! i hope you have a great time !,that is so exciting ! ! buying a house can be such a great experience .,1,1,0,0,0,0,2,1,0.2013838291168213,0.44707754254341125,0.217271089553833,0.14761453866958618,0.08609655499458313,0.11989598721265793
1734,i hope you have a great time !,oh so it is brand new . i bet you cant wait to move in .,1,1,0,0,0,0,2,2,0.6833842992782593,0.2642122209072113,0.28371888399124146,0.19147244095802307,0.10250737518072128,0.14163635671138763
1735,that is so sad . i am glad you are feeling better .,really ?,1,0,0,0,0,1,1,6,0.3390549123287201,-0.08497396111488342,0.1811661422252655,0.1994880884885788,0.1257198452949524,0.6954860687255859
1736,that is so sad . i hope you can find a new one soon .,so sorry about that,1,1,0,0,0,0,3,4,0.3660126030445099,0.08391889929771423,0.2545366883277893,0.4175860285758972,0.1755092740058899,0.32518526911735535
1737,that is not good . i am sure you will find a new one day .,i know how you feel . i am working right now : (,1,1,0,1,0,0,8,0,0.26266539096832275,0.6340447664260864,0.12750710546970367,0.13425655663013458,0.2958233952522278,0.09221013635396957
1738,i am sure she will be able to help her out .,"can you blame her ? i mean , if i did not have bills that is what i would be doing .",1,0,0,1,0,1,5,6,0.5585953593254089,0.12228977680206299,0.29294705390930176,0.11139586567878723,0.28560417890548706,0.3904230296611786
1739,that is awesome ! how old is she ?,is not that the best ! my 3 year old the same thing ! i could not be happier or more proud !,0,0,0,1,1,0,6,6,0.5009874105453491,0.8882873058319092,0.16528350114822388,0.22016891837120056,0.2151222974061966,0.09597758203744888
1740,i am glad you are going to do it .,she may be a natural artist !,1,0,0,0,0,0,1,5,0.5399923324584961,0.0735221728682518,0.2891160249710083,0.22141650319099426,0.3036091923713684,0.2442438006401062
1741,that is awesome ! i bet you were very proud of her .,i see .. did they complete them ?,1,0,0,0,0,1,1,6,0.6836050748825073,0.1829385757446289,0.15436230599880219,0.4532855749130249,0.15507853031158447,0.22671951353549957
1742,i am glad you got to go back and i am glad you got to go back and i am glad you got to go back and i am glad you got to go back and i am glad you got to go back and i am glad you got to,"well , we were kids once too .. we can understand their point of view as well . glad you got to spend quality time with them though",1,1,0,1,0,0,8,1,-0.32448020577430725,0.8905210494995117,0.34856730699539185,0.30520790815353394,0.21051999926567078,0.08843135833740234
1743,that is awesome ! what kind of job is it ?,thats really cool ! i hope you get one very soon buddy,1,1,0,0,1,0,6,2,0.676397442817688,0.30585411190986633,0.16564518213272095,0.43644651770591736,0.1622210144996643,0.06154616177082062
1744,i hope you can find a new one soon .,"yeah , i can understand how that can be frustrating . dont worry , things will fall in its place soon enough",1,1,0,0,0,0,3,1,0.2357930988073349,0.40383222699165344,0.36655646562576294,0.202597513794899,0.3425854444503784,0.22836551070213318
1745,that is so nice ! what did you do ?,"awh memories , what were they of ?",1,0,0,0,1,1,6,6,0.6931279897689819,-0.021057620644569397,0.1998841017484665,0.21838389337062836,0.19259709119796753,0.3448230028152466
1746,that is awesome ! i bet you were a great time !,"so cute , i love those memories i bet it was beautiful .",1,1,0,0,0,0,1,1,0.2351837158203125,0.07368138432502747,0.17594566941261292,0.3071904182434082,0.11205482482910156,0.35463541746139526
1747,oh no ! that is horrible ! what did you do ?,why did he leave you ?,1,0,0,0,1,1,6,6,0.8353601694107056,0.13525144755840302,0.10450169444084167,0.1744544804096222,0.28016090393066406,0.602401852607727
1748,i would have to be able to do that .,"that is awful and there has to be another reason for it . i can not stand fathers who behave that way , despicable .",0,1,0,0,0,0,1,1,-0.14366450905799866,0.36559441685676575,0.30438002943992615,0.17346827685832977,0.5296452045440674,0.2993770241737366
1749,that is awesome ! i hope you do well !,"congratulations on getting an interview . good job in prepping for it , i am sure you will do well .",1,1,0,0,0,0,2,7,0.3404804766178131,0.481956422328949,0.21210256218910217,0.24214152991771698,0.10120537877082825,0.21840745210647583
1750,i hope you do well !,what kind of job is it ?,1,0,0,0,0,1,2,6,0.5495487451553345,0.031788893043994904,0.2609308660030365,0.27530747652053833,0.15004758536815643,0.7075731754302979
1751,that is awesome ! what did you do ?,oh ! was the ice cream cake for you ?,1,0,0,0,1,1,6,6,0.7630670070648193,0.5152726173400879,0.19759485125541687,0.18250110745429993,0.20412757992744446,0.14433333277702332
1752,that is a good thing to have .,awww that is kind of disappointing . ice cream cake sounds tastier than pineapple cake .,0,0,0,0,0,0,8,1,0.036001890897750854,-0.04908698797225952,0.34705793857574463,0.18975277245044708,0.5872162580490112,0.14383888244628906
1753,"oh no , that is so nice . how did you feel about it ?",oh im so sorry to hear that .. how long were you married ?,1,1,0,0,1,1,6,4,0.5696095824241638,1.2472883462905884,0.33204883337020874,0.46209192276000977,0.2720234990119934,0.11945904046297073
1754,that is so nice of her .,it must have felt unbelievably hurtful for you .. i hope you find someone very soon ..,1,1,0,0,0,0,1,1,0.17552079260349274,1.3897278308868408,0.33858591318130493,0.9477929472923279,0.36119186878204346,0.08401502668857574
1755,oh no ! that is terrible . did you find it ?,i can understand that . i do not get nearly as many birthday wishes as i used to . i guess it happens as we get older .,0,0,0,1,1,0,6,1,0.6119439601898193,-0.04267413914203644,0.1882430613040924,0.2473595142364502,0.2989218235015869,0.2817540764808655
1756,i am glad you are able to find it .,i agree . i think they think we do not care about our birthday so they do not care either . but they are wrong .,1,0,0,0,0,0,4,0,0.3041197657585144,0.08635491132736206,0.31024307012557983,0.05146133154630661,0.35993775725364685,0.2921772599220276
1757,that is awesome ! i am glad you are going to get it !,oh ! i am so happy for you . congratulations . what was the job ?,1,1,0,0,0,1,1,7,0.540073812007904,0.4741561710834503,0.2602979838848114,0.13656407594680786,0.10035771876573563,0.09844384342432022
1758,that is awesome ! i hope you are able to get it !,that sounds very interesting . i am sure you will do great .,1,1,0,0,0,0,2,1,0.4906216263771057,0.4399407207965851,0.3063224256038666,0.1621496081352234,0.11653141677379608,0.21828213334083557
1759,oh no ! that is scary ! what did you do ?,what happened ? ?,0,0,0,0,1,1,6,6,0.8728177547454834,-0.11336329579353333,0.1202968955039978,0.22383850812911987,0.222458153963089,0.734433650970459
1760,that is a good thing to do . i would have been a little one .,holy moly ! that would have scared me too ! did you kill it ?,1,0,0,1,0,1,1,6,0.2136644572019577,0.9249069690704346,0.2944474518299103,0.12819206714630127,0.272840291261673,0.2640240490436554
1761,that is horrible ! i am sorry to hear that . i hope you are ok !,that is understandable . such an experience can be tramatic . did you eventually learn ?,1,0,0,0,0,1,4,6,0.6002297401428223,0.24204325675964355,0.13022874295711517,0.07389996200799942,0.09833620488643646,0.5534443855285645
1762,i am glad you are okay !,"my wife had a similar experience , she still does not drive . good for you for overcoming it .",1,1,0,1,0,0,1,8,0.5856696367263794,0.4896666407585144,0.23368269205093384,0.2295224964618683,0.13660085201263428,0.499021977186203
1763,oh no ! that is terrible . i hope you were not able to clean it up .,that sounds miserable ! did you do it yourself ?,1,0,0,0,0,1,8,6,0.3361660838127136,0.5113569498062134,0.1589287519454956,0.16343063116073608,0.15431642532348633,0.27852702140808105
1764,that is great ! i hope you were able to get it !,at least you saved money doing it yourself !,1,0,0,0,0,0,1,8,0.41544613242149353,-0.028867803514003754,0.2745775580406189,0.2243635356426239,0.1152597963809967,0.42712604999542236
1765,"oh no , that is terrible . did you do it ?",oh wow ! that stinks . im sorry,0,1,0,0,1,0,6,4,0.3713488280773163,0.24242044985294342,0.26667818427085876,0.2862545847892761,0.5302254557609558,0.1068381667137146
1766,i am sorry to hear that . i hope you can find a new one of the time .,i bet it was . at least its over now,1,0,0,0,0,0,4,1,0.3851584792137146,-0.28146830201148987,0.2602914273738861,0.33982008695602417,0.23621271550655365,0.2552921772003174
1767,that is great . how long have you been together ?,i bet . i was the same way . how did you guys meet ?,1,0,0,1,1,1,6,6,0.45142537355422974,0.2261762022972107,0.1944120079278946,0.08099977672100067,0.31577667593955994,0.29366201162338257
1768,that is great !,nice . that is a relatively unique way to meet . what store ?,1,0,0,0,0,1,1,6,0.40939778089523315,0.29120248556137085,0.25283992290496826,0.13556993007659912,0.3702106475830078,0.5151123404502869
1769,"oh no , that is terrible . did you do it ?",i would be furious . what did you do ?,0,0,0,0,1,1,6,6,0.3713488280773163,0.5417127013206482,0.26667818427085876,0.12390649318695068,0.5302254557609558,0.31758642196655273
1770,that is not good . i hope you can find a new one soon .,what was the outcome ? did the professor believe you ?,1,0,0,0,0,1,3,6,0.1844080686569214,0.1991608738899231,0.23500540852546692,0.1470908373594284,0.30030086636543274,0.45006322860717773
1771,that is so nice of them .,that is awesome ! what kind of house is it ?,1,1,0,0,0,1,1,6,0.1659647524356842,0.37415745854377747,0.3267781734466553,0.16090279817581177,0.3687898516654968,0.16907845437526703
1772,that is a good thing to have . i hope you can find a new one soon .,"that is gon na be a lot of fun , but a lot of work . good luck !",1,1,0,0,0,0,3,7,0.4024050831794739,0.6150010824203491,0.2826095521450043,0.20305941998958588,0.2636837363243103,0.2436002790927887
1773,what did you do ?,that is exciting ! what kind of car ?,0,0,0,0,1,1,6,6,0.0404302217066288,0.123431496322155,0.24497480690479279,0.12907852232456207,0.6496802568435669,0.24289385974407196
1774,that is awesome ! i hope you can find a new car !,"wow , that is impressive . i have always liked mustangs . what color ?",1,0,0,0,0,1,2,6,0.16487076878547668,0.03520060330629349,0.1351223587989807,0.20283538103103638,0.12890726327896118,0.17059242725372314
1775,oh no ! that is a scary thing to have .,i have had pets to do that too .,0,0,0,1,0,0,1,8,0.14203771948814392,0.25673872232437134,0.29437971115112305,0.2175036072731018,0.3429288864135742,0.3148565888404846
1776,i would have been too . i would have been a little one .,"well , i guess it really loves you .",0,0,1,0,0,0,1,5,0.01287231594324112,0.09581604599952698,0.24684733152389526,0.3099536895751953,0.2501378357410431,0.3919147551059723
1777,i am sorry to hear that . i hope you can find a new one soon .,i bet ! im sorry you are feeling down .,1,1,0,0,0,0,4,4,0.4390176236629486,0.777550220489502,0.2625240683555603,0.1162634864449501,0.2223341017961502,0.14374813437461853
1778,i am sorry to hear that . i hope you can find a new one soon .,times like that would be so awesome ! i hope they come back for you,1,1,0,0,0,0,4,2,0.4390176236629486,0.26631030440330505,0.2625240683555603,0.24052324891090393,0.2223341017961502,0.06035377085208893
1779,that is awesome ! i hope you do well !,a spelling bee - what fun ! i am sure you will win - i bet you 've worked hard toward your goal .,1,1,0,0,0,0,2,2,0.3404804766178131,0.7787752151489258,0.21210256218910217,0.07620133459568024,0.10120537877082825,0.1589660495519638
1780,that is great ! i hope you do well !,"that is a lot of studying . well , the best of luck to you , though i know you will not need it after all that hard work !",1,1,0,0,0,0,2,7,0.42234453558921814,0.6372362375259399,0.20236670970916748,0.22912117838859558,0.10962379723787308,0.3119041323661804
1781,that is awesome ! i bet she 's a great parent !,how is it going ?,1,0,0,0,0,1,2,6,0.2642209231853485,0.09139372408390045,0.14512261748313904,0.2204480916261673,0.1164092868566513,0.5539343357086182
1782,that is a good thing to do .,thats one way to get them . being a big girl is such an accomplishment,1,0,0,0,0,0,1,1,0.13198135793209076,0.09596855938434601,0.2825390100479126,0.359359472990036,0.572422981262207,0.18603013455867767
1783,that is so nice of you . i hope you can find a new one day .,do you guys get to talk a lot ?,1,1,0,0,0,1,1,6,0.5081813335418701,0.16458101570606232,0.20199018716812134,0.20598387718200684,0.18658924102783203,0.5372687578201294
1784,that is so nice of her .,getting through it can only make your relationshipi stronger though,1,0,0,0,0,0,1,8,0.17552079260349274,0.5102860927581787,0.33858591318130493,0.38356494903564453,0.36119186878204346,0.34006398916244507
1785,i am sorry to hear that .,im sorry to hear that .,1,1,0,0,0,0,4,4,0.2370942234992981,0.03293474018573761,0.21215258538722992,0.3234180212020874,0.3472554683685303,0.3637702763080597
1786,i am sorry to hear that .,was he sick before ?,1,0,0,0,0,1,4,6,0.2370942234992981,-0.01022636890411377,0.21215258538722992,0.29839882254600525,0.3472554683685303,0.6730941534042358
1787,that is awesome ! i hope you have a great time !,you must be really excited !,1,1,0,0,0,0,2,1,0.2013838291168213,0.6319997310638428,0.217271089553833,0.20939090847969055,0.08609655499458313,0.20288196206092834
1788,i hope you have a great time !,are you planning something special when she comes home ?,1,0,0,0,0,1,2,6,0.6833842992782593,0.38778939843177795,0.28371888399124146,0.2691948711872101,0.10250737518072128,0.4132443964481354
1789,oh no ! what happened ?,"i am sorry to hear that , they frighten me as well .",0,1,0,1,1,0,6,4,0.0615125373005867,0.10417846590280533,0.14867159724235535,0.2866045832633972,0.41763928532600403,0.3805893659591675
1790,i would have been too . i would have been a little scary movie .,"yes , those scare me to death when they come out of nowhere .",0,0,1,1,0,0,1,0,-0.35877367854118347,0.08270543813705444,0.14848634600639343,0.39173632860183716,0.26732540130615234,0.5349915027618408
1791,that is awesome ! i bet you are excited !,"great , where will you be going ?",1,0,0,0,0,1,2,6,0.19738617539405823,0.009944457560777664,0.1595798283815384,0.3068940341472626,0.10400782525539398,0.5974816083908081
1792,that is awesome ! i hope you have a great time !,"well , that will be fantastic . hope you have a good time .",1,1,0,0,0,0,2,2,0.2013838291168213,0.544215202331543,0.217271089553833,0.34625568985939026,0.08609655499458313,0.2705127000808716
1793,that is so nice ! i hope you have a great time !,cool beans . where was she ?,1,0,0,0,0,1,2,6,0.2816445529460907,-0.055788010358810425,0.1914864480495453,0.22476357221603394,0.0752459466457367,0.4106346666812897
1794,that is awesome ! i hope you have a great time !,did you get to visit ? germany is quite beautiful .,1,0,0,0,0,1,2,6,0.2013838291168213,-0.195359468460083,0.217271089553833,0.17105895280838013,0.08609655499458313,0.4598231613636017
1795,oh no ! what did you do ?,where is it gon na be at ?,0,0,0,0,1,1,6,6,0.4653055965900421,-0.19096609950065613,0.13463446497917175,0.2885877192020416,0.3453594446182251,0.543748676776886
1796,that is awesome ! i hope you have a great time !,is someone important coming voer ?,1,0,0,0,0,1,2,6,0.2013838291168213,-0.09745171666145325,0.217271089553833,0.24230265617370605,0.08609655499458313,0.6542720794677734
1797,i would have been too . i would have been scared of them .,which one was it,0,0,1,0,0,1,1,8,-0.04495541751384735,-0.11346855759620667,0.16889432072639465,0.4973122477531433,0.2794989049434662,0.5375974178314209
1798,i would have been too .,it was not that scary to me,0,0,1,1,0,0,1,8,-0.14471231400966644,-0.3484615981578827,0.21723996102809906,0.4314373731613159,0.48963865637779236,0.439970999956131
1799,that is awesome ! how did you go ?,aww . thats nnice,1,0,0,0,1,0,6,1,0.8632572889328003,0.28280019760131836,0.21094991266727448,0.36201226711273193,0.12088054418563843,0.21714186668395996
1800,i hope you can find a new one .,no one writes letters anymore ... its kind of sad,1,0,0,0,0,0,3,1,0.19101941585540771,-0.06087939441204071,0.3574782609939575,0.46015501022338867,0.3825245499610901,0.3404850363731384
1801,i would have been too scared of them . i would have been a little scary movie .,that would definitely creep me out .,0,0,1,1,0,0,1,0,-0.35047152638435364,-0.21880614757537842,0.1599605232477188,0.37819904088974,0.22588399052619934,0.4878070652484894
1802,i would have been too . i would have been a little scary movie .,i have done that before lol,0,0,1,1,0,0,1,8,-0.35877367854118347,0.35667091608047485,0.14848634600639343,0.2710973620414734,0.26732540130615234,0.29821354150772095
1803,that is awesome ! how old is she ?,i bet she 's a wonderful woman,0,1,0,0,1,0,6,2,0.5009874105453491,-0.13430030643939972,0.16528350114822388,0.3303282856941223,0.2151222974061966,0.21684975922107697
1804,that is awesome ! i bet she 's happy to have a great time !,hold on to her,1,0,0,0,0,0,2,3,0.07094869762659073,0.05112264305353165,0.12344984710216522,0.41248297691345215,0.09831741452217102,0.3962104618549347
1805,oh no ! that is horrible ! did you find him ?,oh no is it completely destroyed not salvagable ?,0,0,0,0,1,1,6,6,0.6440138816833496,-0.27527421712875366,0.11266916990280151,0.36754778027534485,0.31089621782302856,0.6348876953125
1806,that is terrible . i hope you can find a new one of the car .,so sorry to hear about this disaster,1,1,0,0,0,0,3,4,-0.116225466132164,-0.13750424981117249,0.18730197846889496,0.4309549331665039,0.2717604637145996,0.3459339141845703
1807,i am sorry to hear that . i hope you do well !,congratulations ! do not be too nervous ! you must have done something right to get the job in the first place !,1,1,0,0,0,0,4,7,0.284851610660553,0.8258377313613892,0.1599670946598053,0.09657727181911469,0.12405062466859818,0.11026598513126373
1808,i hope it goes well for you !,that is natural . i am sure you will do great !,1,1,0,0,0,0,2,1,0.7567993402481079,0.6656590700149536,0.3264029920101166,0.11077030003070831,0.14475740492343903,0.12935957312583923
1809,oh no ! that is a good thing to have . i hope you are able to find a new one of the time .,did everything go okay ?,1,0,0,0,0,1,3,6,0.542850136756897,0.04917767643928528,0.22065162658691406,0.2564561069011688,0.16419276595115662,0.7004361152648926
1810,i hope you can find a new one .,well that is good .,1,0,0,0,0,0,3,1,0.19101941585540771,-0.07351809740066528,0.3574782609939575,0.2961876392364502,0.3825245499610901,0.5366944074630737
1811,that is awesome ! i hope you have a great time !,"wow , i bet you miss her so much . my wife is going overseas with our son and they will be gone for 1 month ! i know i will be miserable without them",1,1,0,1,0,0,2,1,0.2013838291168213,0.5343358516693115,0.217271089553833,0.13707512617111206,0.08609655499458313,0.09371007978916168
1812,i have never been to a few times . i have a lot of people . i have never been to one of my own .,i will play pubg after work to keep me busy lol,0,0,1,1,0,0,8,1,-0.14289605617523193,0.09774857014417648,0.27428174018859863,0.4104151129722595,0.24948014318943024,0.31116828322410583
1813,that is so nice of you . i hope you are feeling better .,well it will be over soon,1,0,0,0,0,0,2,3,0.2959650158882141,-0.12979914247989655,0.17025607824325562,0.47916942834854126,0.13783442974090576,0.4014088213443756
1814,that is a great feeling . i hope you are a great parent .,i bet you are . i definitely woudl be,1,1,0,0,0,0,2,0,0.6709465980529785,-0.41909584403038025,0.23209261894226074,0.22512122988700867,0.17856840789318085,0.13298974931240082
1815,that is awesome ! i hope you have a great time !,what has you so nervous ?,1,0,0,0,0,1,2,6,0.2013838291168213,0.16477476060390472,0.217271089553833,0.22700656950473785,0.08609655499458313,0.3408547639846802
1816,i hope it goes well for you .,have you considered taking a weekend trip there to see how you like it ?,1,0,0,0,0,1,2,6,0.2697826623916626,0.2001839578151703,0.30365681648254395,0.2901764214038849,0.26129448413848877,0.5057142972946167
