Emo_acc,ER_acc,IP_acc,EX_acc,EI_acc,big5_pearson,mbti_intro_pearson,mbti_t_pearson
7.78,55.68,75.29,62.76,27.99,"PearsonRResult(statistic=-0.01636313954331281, pvalue=0.23545045528176523)","PearsonRResult(statistic=0.0010066096748768249, pvalue=0.9418212723416529)","PearsonRResult(statistic=0.07064207257449559, pvalue=2.9271334684604694e-07)"
id,generated,true,ER_g,ER_t,IP_g,IP_t,EX_g,EX_t,EI_g,EI_t,big5_g,big5_t,mbti_i_g,mbti_i_t,mbti_t_g,mbti_t_t
1024,that was very nice of you ! that ' s great,That is SO exciting! I remember how that felt!,1,1,0,1,0,0,1,1,-0.3268890976905823,-0.10436291992664337,0.2157905399799347,0.386762410402298,0.1319449245929718,0.18034407496452332
1025,that ' s awesome !,That will come! The hardest part is over now!,1,1,0,0,0,0,1,3,0.06038279086351395,0.08891177177429199,0.18954195082187653,0.41960757970809937,0.34310317039489746,0.4376547634601593
1026,i am sure you will do really nervous about it .,I remember how that felt! I always hated having to wait for grades.,1,0,0,1,0,0,1,8,0.5766959190368652,-0.08935444056987762,0.2446802705526352,0.4550299644470215,0.24925854802131653,0.2741127610206604
1027,i think i have to do it in high college .,"Awesome! Strategic Management sounds difficult by itself, I hope you get the grade you need!",0,1,1,0,0,0,8,1,-0.04155866801738739,0.2891683578491211,0.2784897983074188,0.461718887090683,0.492881715297699,0.5692093372344971
1028,oh no ! that sounds really sad . was it a long time ?,That sounds awful. Are you going to see them again?,1,1,0,0,1,1,6,6,0.4762503206729889,-0.05613279342651367,0.1439933478832245,0.5261205434799194,0.11639484018087387,0.38241738080978394
1029,"i ' m so sorry , maybe you must be a hard time with your house ?","It's probably best that you don't see them, then. Good thinking.",1,0,0,0,1,0,5,5,0.0967479720711708,0.037776827812194824,0.2178880125284195,0.6142716407775879,0.2885701656341553,0.5375213623046875
1030,"i ' m so sorry to hear that , what happened ?",That must have been a difficult time for you.,1,1,0,0,1,1,4,1,-0.0529443621635437,-0.12168428301811218,0.2494063675403595,0.5814589262008667,0.2924841642379761,0.5150322914123535
1031,oh no ! i ' m sorry to hear that . i am sorry to hear that .,The company you work for is horrible. They should have gave you that time off because it was a family emergency.,1,0,0,0,0,0,4,8,0.522297739982605,-0.1027122288942337,0.12373049557209015,0.634793221950531,0.16411790251731873,0.5281020402908325
1032,that isn ' t the worst .,"Ew, that is not good! I wouldn't have been able to stay and eat.",0,0,0,1,0,0,1,1,-0.15120185911655426,-0.13327617943286896,0.24829527735710144,0.523901641368866,0.6170138120651245,0.44426414370536804
1033,oh no ! is everything ok ?,I do not blame you!,0,1,0,0,1,0,6,0,0.21871663630008698,0.06845471262931824,0.15831874310970306,0.4247657060623169,0.40607064962387085,0.4508785903453827
1034,that ' s so lovely . i have a few of my parents too .,"that is awesome, i feel the same when i drive by my grandparents old home.",0,1,1,1,0,0,1,1,-0.3649350106716156,-0.1687973439693451,0.1717631071805954,0.43702268600463867,0.15974995493888855,0.442598432302475
1035,are you happy ?,yes i was.,0,0,0,1,1,0,6,8,0.1578810214996338,-0.2450062334537506,0.24211527407169342,0.4287509620189667,0.676044225692749,0.44376102089881897
1036,that ' s great to hear i can can ' t imagine how old did it,That is exciting! I love having pictures to look back on. .,1,1,0,0,0,0,1,1,-0.4575784504413605,-0.1493508219718933,0.4531713128089905,0.4864252209663391,0.3437109887599945,0.32198405265808105
1037,did you find someone you ?,I love being able to reminisce on the past. Time goes by so fast. .,0,0,0,1,1,0,6,1,0.23603765666484833,-0.1359034776687622,0.2371714562177658,0.5935871005058289,0.5786292552947998,0.29783785343170166
1038,"oh , that is so scary . how did you see ?","I had Hurricane Matthew come through where I live too! NE FL, I know how you feel, only I couldn't get gas for my car because there was no gas anywhere!",0,1,0,1,1,0,6,0,0.222761869430542,0.18518050014972687,0.2879091203212738,0.23150908946990967,0.3747301697731018,0.2764640748500824
1039,that ' s a very good thing to have . i feel bad feeling to hear that .,"Yeah you thought ahead, me not so much. Our house was fine but a HUGE mess to clean up in the yard and no power for 2 days. I hope your house was ok too!",1,1,0,1,0,0,1,8,0.11421433091163635,0.11633288115262985,0.16849377751350403,0.4120391011238098,0.20692530274391174,0.2754186987876892
1040,i am sure that was too upset about it . why were you nervous about that ?,Was it a checkup or did you have some health issue?,0,0,0,0,1,1,6,6,0.6454299688339233,-0.001753099262714386,0.12149836122989655,0.4894936680793762,0.13112759590148926,0.4846327602863312
1041,oh no ! i hope it wasn ' t so hard .,Did everything go well or do you not know yet?,1,0,0,0,0,1,8,6,-0.11694195866584778,0.185092031955719,0.14917583763599396,0.5553773045539856,0.18058224022388458,0.5039178133010864
1042,"that ' s so great , i know how you feel .","Oh man, I bet that is fun.",1,1,0,0,0,0,0,2,-0.036897383630275726,-0.0939917266368866,0.22591310739517212,0.5464962124824524,0.35943859815597534,0.43222641944885254
1043,oh thats too bad ! you are always the same place to play with their own kids .,"No, I have always wanted one though.",1,0,1,1,0,0,1,8,0.28400078415870667,-0.14685648679733276,0.08922003954648972,0.5640783905982971,0.13026952743530273,0.5430052280426025
1044,i am a sad feeling for you,Was it someone you know? Sorry for your loss if it was.,1,1,0,0,0,1,4,4,0.22656624019145966,-0.16745112836360931,0.3563328981399536,0.5405604243278503,0.24186161160469055,0.4713234007358551
1045,i bet you were so sad . i hope you have a good husband .,I'm sorry did you get to see her a lot before she passed?,1,1,0,0,0,1,2,4,0.6446670293807983,-0.14657184481620789,0.15717197954654694,0.5060566067695618,0.19193987548351288,0.434766560792923
1046,"oh no , that ' s horrible . did you do something ?",Omg! That is terrible. They should really be considerate of people's time.,0,1,0,0,1,0,6,1,0.03955359756946564,0.05554070323705673,0.1669822335243225,0.5319609045982361,0.5501295328140259,0.3396416902542114
1047,it happens to me out,Right. Did he at least apologize for the long wait.,0,0,1,0,0,0,0,0,-0.06809218227863312,-0.10277009010314941,0.34943684935569763,0.5161802768707275,0.376422256231308,0.5354467630386353
1048,yeah i hope you get to get the right car .,"Wow! I would write a review, and choose another doctor who actually cares about his patient!",1,0,0,0,0,0,3,1,-0.2743607461452484,0.4543718993663788,0.2203146517276764,0.4034242630004883,0.49170854687690735,0.443962424993515
1049,i ' m sure you did better !,Good luck! What is it on?,1,1,0,0,0,1,8,7,0.11490355432033539,0.05352628231048584,0.22938157618045807,0.4962994158267975,0.23565122485160828,0.32445648312568665
1050,it ' s good to hear ! i feel better for you .,How much studying did you do leading up to it?,1,0,0,0,0,1,1,6,0.08095850795507431,-0.15467515587806702,0.09342212975025177,0.5617972016334534,0.16482609510421753,0.5921357870101929
1051,i hope you have a big ride ! i always miss some days too !,"Oh man, I bet that will be fun.",1,1,1,0,0,0,2,2,0.2514539361000061,-0.14137594401836395,0.2511765658855438,0.5647024512290955,0.09328703582286835,0.40440788865089417
1052,"yes , i love the beach and the beach .","I have, I love going when I can.",0,0,0,1,0,0,0,8,0.07672667503356934,-0.06725019216537476,0.3042827844619751,0.48179811239242554,0.3685612976551056,0.46371760964393616
1053,that ' s so nice of him,That's really nice of him! How long have you been married?,1,1,0,0,0,1,1,6,-0.2741333842277527,0.7647258043289185,0.44917649030685425,0.44411343336105347,0.31639933586120605,0.26564329862594604
1054,well that was very cool of him .,Well you made the right choice in man to marry lol. What kind of necklace?,1,0,0,0,0,1,1,6,0.14965017139911652,0.4121837317943573,0.28888005018234253,0.37375277280807495,0.4170244336128235,0.4595258831977844
1055,oh i bet it was nice to be proud of him .,"That either sounds like a locket, or a heart shaped key. Am I close at all?",1,0,0,0,0,1,1,6,0.4200699031352997,0.19362086057662964,0.28276699781417847,0.5537992119789124,0.38079988956451416,0.4378848671913147
1056,it was a good one when you got a good friend .,Cool I think I saw a commercial for that actually.,1,0,0,1,0,0,8,1,0.0004216507077217102,-0.32360324263572693,0.32297077775001526,0.4926455616950989,0.49108394980430603,0.48465487360954285
1057,i hate the same here . i know it is so frustrating . i don ' t want,Ut oh.. what happened?,1,0,1,0,0,1,0,6,-0.15764985978603363,0.3338647186756134,0.18885537981987,0.47905266284942627,0.11978237330913544,0.39452728629112244
1058,did you get back ?,hehehe.. don't mind if I giggle do you?  You need to remember... don't feel embarrassed bout silly stuff like that.  Those people don't know you or really care.  They laugh like I did because its fun to see things happen to other people that we fear. .,0,1,0,1,1,0,6,6,0.11979889869689941,1.2083053588867188,0.28921031951904297,0.04509446769952774,0.8110675811767578,0.5544565916061401
1059,"well , that ' s unfortunate ,",What are you going to do about it.,0,0,0,0,0,1,4,6,-0.3065365254878998,-0.00350257009267807,0.4032159447669983,0.5581150650978088,0.4849699139595032,0.6263887882232666
1060,i wish my wife did that as well .,Well be careful for sure.,0,0,1,0,0,0,8,0,0.5300006866455078,0.032621122896671295,0.227940171957016,0.5183404684066772,0.3577974736690521,0.47096624970436096
1061,how old is she ?,I am sorry to hear that. Have you ever talked to your parents about that?,0,1,0,0,1,1,6,4,-0.01631505787372589,0.0013575851917266846,0.21255531907081604,0.586465060710907,0.6703004837036133,0.45661354064941406
1062,that ' s good . i ' m sure it ' s hard to know how you feel,"Yes, you do.Otherwise, you are going to carry that pain the rest of your life.",1,0,0,0,0,0,1,0,-0.4938454329967499,0.15720254182815552,0.26787006855010986,0.6255999207496643,0.1267423778772354,0.7196060419082642
1063,that is amazing ! what kind of pizza is the job ?,That is great that your hard work has paid off.,0,1,0,0,1,0,6,1,0.47146227955818176,-0.020829789340496063,0.15900392830371857,0.558245837688446,0.12495070695877075,0.5671980381011963
1064,that is awesome ! i hope you find a good friend !,Now you having something to celebrate. Congrats!,1,1,0,0,0,0,2,7,0.43354400992393494,0.436742901802063,0.17927268147468567,0.5203614234924316,0.12793943285942078,0.3540850281715393
1065,i am sorry . i hope you are ok !,"Dont worry, anyone would have felt the same way. If it makes you feel better remember that we were all babies once.",1,1,0,0,0,0,4,1,0.663994312286377,0.8929305076599121,0.13911010324954987,0.4376009404659271,0.1491016447544098,0.48832425475120544
1066,"i know what you do to do , they ' re so many people .","Yeah thats important, did you have music you could have listened to or something?",1,0,0,0,0,1,0,6,0.4809556007385254,0.18124394118785858,0.11737523972988129,0.6177822351455688,0.41762056946754456,0.6304994821548462
1067,"that was nice of you , why did you know what did ?",Loyalty is a good thing.,1,0,0,0,1,0,6,8,0.2252417802810669,0.0925142765045166,0.2013959437608719,0.5407432913780212,0.6088056564331055,0.5405914187431335
1068,that is great . it is just a lot of money is so far .,"Oh wow, that is loyalty for sure.",1,0,0,0,0,0,1,0,-0.17346349358558655,0.040339283645153046,0.290240615606308,0.5217503309249878,0.475525826215744,0.376331090927124
1069,i bet that was very nice of you . i bet she was lucky .,I wish I had a grandma.. did she send you anything extra?,1,0,0,0,0,1,1,6,0.2656242251396179,0.465411514043808,0.14342299103736877,0.503340482711792,0.31342464685440063,0.3276268243789673
1070,that is cool . that ' s so nice of her . they have a great job !,That is still really sweet.  I never knew any of mine.  Treasure her while you can!,1,1,0,1,0,0,1,1,-0.021398872137069702,-0.572292685508728,0.08472014218568802,0.49430519342422485,0.1213272213935852,0.27384549379348755
1071,"oh , that sucks . did you get able to go ?","Wow, must have been rather frightening. Glad you are ok!",1,1,0,0,1,0,6,1,0.17509475350379944,-0.0920586884021759,0.277798056602478,0.5399523973464966,0.4520145058631897,0.3084065616130829
1072,oh man ! that would be so scary . i would have been upset but my dog .,I hope you have all the emergency essentials you need for next time.,0,1,1,0,0,0,1,3,0.025332041084766388,-0.04201290011405945,0.13144147396087646,0.6038379073143005,0.1054968535900116,0.6074780821800232
1073,did you get a new job ?,Gardening can be peaceful.,0,0,0,0,1,0,6,1,0.1417693793773651,-0.1411508172750473,0.28305840492248535,0.5984113812446594,0.7494871616363525,0.6089026927947998
1074,that is true,Nature is a wonderful thing.,0,0,0,0,0,0,0,1,-0.006051614880561829,-0.012592554092407227,0.3876839876174927,0.5864424109458923,0.5290787816047668,0.5431973934173584
1075,i hope you are able to take it . have you going to go ?,Oh how exciting!  What do you have planned?,1,0,0,0,1,1,3,6,0.2755747437477112,0.2044532299041748,0.21797488629817963,0.46967625617980957,0.1466558277606964,0.4062744677066803
1076,did you go in it ?,I bet she is going to be so surprised!  Is she hard to surpise?,0,0,0,0,1,1,6,2,0.1394454836845398,0.21990329027175903,0.2963760495185852,0.4524153470993042,0.825295090675354,0.2844211459159851
1077,it ' s good that you have a long time and keep it next time !,Well I'm sure everything will go great!,1,1,0,0,0,0,8,2,0.20339041948318481,0.2863617241382599,0.30486488342285156,0.4828962981700897,0.3005872368812561,0.25929874181747437
1078,"well , what a nice gift . what happened ?",yeah that's tough. But can you imagine how bad you might feel if he had a REALLY good time on the date and really thought things were going somewhere with the two of you?,0,1,0,0,1,1,6,6,0.2028922587633133,0.509497880935669,0.24035753309726715,0.2745828926563263,0.47601380944252014,0.20805132389068604
1079,"yes , i would be upset too .",That is true. Either way it seems like he definitely got the hint. .,0,0,1,0,0,0,1,0,0.14548376202583313,0.10043063014745712,0.3324340581893921,0.4939356744289398,0.42885562777519226,0.5927606821060181
1080,that ' s very sad . did you have a lot of them ?,"Oh wow, I have heard that can happen with that food.",1,0,0,0,1,0,6,8,-0.4708468019962311,0.10079896450042725,0.1974790394306183,0.5462818741798401,0.41993820667266846,0.4575599133968353
1081,oh well that ' s a good thing to have done on you .,"Ha, that is funny.",1,0,0,0,0,0,8,1,-0.07098996639251709,-0.018795907497406006,0.276395320892334,0.5164614915847778,0.40252283215522766,0.5280357003211975
1082,oh wow . i am so sorry to hear that . were you okay ?,ewww! that is just super gross dude!,1,0,0,0,1,0,4,1,0.663909912109375,0.046362798660993576,0.14545370638370514,0.33688628673553467,0.11170452833175659,0.21891489624977112
1083,that is very scary .,Oh man that is just crazy! Feel bad for the person who has to clean it.,0,1,0,0,0,0,1,1,-0.2223171889781952,-0.21801361441612244,0.3488883376121521,0.409296452999115,0.5553637742996216,0.3371259570121765
1084,"i love food , i know .",I would love to have that tv.,0,0,0,1,0,0,0,1,0.0175088532269001,-0.23949313163757324,0.2669292092323303,0.5738651156425476,0.41725456714630127,0.5176576375961304
1085,"i think what you mean . i ' m so sorry that you feel , so i would","Keep it, the guilt will go away.",1,0,0,0,0,0,4,3,0.4796935021877289,0.06992894411087036,0.17794616520404816,0.5683671832084656,0.14272013306617737,0.6089167594909668
1086,what did she do ?,Women these days. I don't think i'll ever understand them.,0,0,0,1,1,0,6,1,-0.012149259448051453,-0.245560884475708,0.24481183290481567,0.440548300743103,0.5927721261978149,0.6258981227874756
1087,i ' m glad to hear that,"Exactly, sometimes I think women like drama.",1,0,0,1,0,0,4,0,-0.02256309986114502,-0.03862260282039642,0.4036538898944855,0.45426487922668457,0.2775922417640686,0.4747157096862793
1088,i love the same way to do that . what did they have ?,It must have been fun to catch up with them.,0,1,1,0,1,0,6,1,0.7314392328262329,0.022759441286325455,0.17388737201690674,0.5547686815261841,0.1687501221895218,0.4744901657104492
1089,"you are , too much time and you don ' t want to go to keep in some",Well I hope you guys continue to stay in touch.,1,1,0,0,0,0,1,2,-0.0021048039197921753,0.33908355236053467,0.3251897990703583,0.5229582786560059,0.4225282073020935,0.3918922245502472
1090,congratulations ! that is a great work !,"Going to college is a good thing, but taking classes in the summer can really stink. At least you'll get to graduate sooner.",1,0,0,0,0,0,7,8,0.5689996480941772,-0.08631502091884613,0.24002830684185028,0.5921176671981812,0.256364643573761,0.49231135845184326
1091,how exciting !,That is the craziest thing I have ever heard.,0,0,0,1,0,0,6,1,0.3844541013240814,-0.1916196346282959,0.2246508151292801,0.5358364582061768,0.29074686765670776,0.47666311264038086
1092,that ' s awesome . is they doing any good time ?,That's awesome. What are you going to do about it?,1,1,0,0,1,1,6,6,-0.11007001996040344,0.02278095856308937,0.1645428091287613,0.5340060591697693,0.42791202664375305,0.45601487159729004
1093,i would have never been in a lot of job !,I'm envious. Do you have any idea of what those plans are?,0,0,1,0,0,1,1,6,0.27497366070747375,0.0957305058836937,0.2616395652294159,0.5410909652709961,0.2550187110900879,0.5081610679626465
1094,how do you have a nice thing ?,oh i know friends like those.,0,0,0,1,1,0,6,0,0.1151253879070282,-0.2872788906097412,0.26363858580589294,0.35968488454818726,0.648706316947937,0.38733425736427307
1095,i can imagine it is,i believe you.,0,1,0,0,0,0,8,0,-0.2564651072025299,0.39779752492904663,0.3687514662742615,0.29082047939300537,0.35226285457611084,0.25329720973968506
1096,oh no . i don ' t have never seen the storm .,"Oh wow, sounds dangerous. Were you able to stay home and not venture out in it?",0,0,0,0,0,1,8,6,-0.47640499472618103,-0.20824077725410461,0.22043965756893158,0.5396970510482788,0.36951324343681335,0.51206374168396
1097,what did you do ?,Did you have any damage to your home?,0,0,0,0,1,1,6,6,0.0404302217066288,-0.1346118450164795,0.24497480690479279,0.5983110666275024,0.6496802568435669,0.605940580368042
1098,i ' ve been there with you . i love that to do to you can do with,That's really sad. Is there a cure for Lupus?,1,1,0,0,0,1,0,6,0.7767019271850586,-0.10682974755764008,0.20510733127593994,0.49872222542762756,0.13836731016635895,0.4073173701763153
1099,"i can understand that , i feel bad , but i hope that ' s no a lot",I am sorry about that. Is it contagious?,1,1,0,0,0,1,3,4,-0.3233712613582611,-0.14254920184612274,0.24335750937461853,0.5105089545249939,0.31995344161987305,0.509149432182312
1100,sorry to hear that .,"When did you get separated? By the way, that is terrible to hear.",1,0,0,0,0,1,4,6,0.053851522505283356,0.0856281965970993,0.33527153730392456,0.5597259402275085,0.46775177121162415,0.4873037040233612
1101,i am sure it was a tough way to be in life .,"Why are you so down, my depressed friend?",1,0,0,0,0,1,8,6,0.5311772227287292,0.010146580636501312,0.25323063135147095,0.47351086139678955,0.29383549094200134,0.4382340610027313
1102,you should take money in a new food,Uh oh!  What did it end up coming from?,0,0,0,0,0,1,5,6,-0.1733672320842743,0.009471934288740158,0.3268054723739624,0.6066250205039978,0.4055141508579254,0.5510342121124268
1103,"that ' s too gross , was the same ? what happened to you .",Yuck!  Clean that up quick so it doesn't grow mold!,0,0,1,0,1,0,6,1,-0.14039064943790436,-0.4099353551864624,0.05246845632791519,0.4752384424209595,0.6983679533004761,0.46465805172920227
1104,"oh no , i ' m sorry to hear that","I hate to hear that, what happened that made it end poorly?",1,1,0,0,0,1,4,6,-0.013870790600776672,-0.04269104450941086,0.40849316120147705,0.6023157238960266,0.2946975827217102,0.5175919532775879
1105,i would feel sorry . i hope they will find out better than you .,maybe you can plan another trip together soon - sounds like you guys need some time to reconnect and just truly enjoy each other.,1,1,0,0,0,0,3,5,0.3268372714519501,0.5818277597427368,0.10911136865615845,0.4136686325073242,0.2020060420036316,0.17588254809379578
1106,that sucks . maybe maybe you can find a long time to see it ?,I know the feeling.,0,1,0,0,1,0,5,0,0.240087628364563,-0.08134447038173676,0.23290833830833435,0.5290520191192627,0.3706870973110199,0.41894984245300293
1107,well it sounds like a lot of stuff for sure !,"Leave a note on their door. and at the end put ""thanks in advance"" lol.",0,0,0,0,0,0,1,7,0.7178399562835693,0.15942050516605377,0.24804246425628662,0.3302900195121765,0.22970831394195557,0.4114528000354767
1108,what is the one thing,"Well, you can at least try. .",0,0,0,0,1,0,6,8,-0.19131961464881897,0.07210790365934372,0.370431125164032,0.6158831715583801,0.5380504131317139,0.6606278419494629
1109,lol . i hope you enjoy it .,You could get earplugs lol.,1,0,0,0,0,0,2,5,0.35030582547187805,-0.18719181418418884,0.2244054079055786,0.45047563314437866,0.23909318447113037,0.5234045386314392
1110,i am so sorry that happened to your cat .,Oh man! What happened to your hip?,1,0,0,0,0,1,4,6,0.10431966930627823,0.05475645512342453,0.3129415214061737,0.4848621189594269,0.25168347358703613,0.490345299243927
1111,i ' m sure we didn ' t blame you ' t have that happened to you !,Oh my god..I had doctors really mess me up too. I am in a lawsuit. Have you thought about contacting an attorney?,1,0,0,1,0,1,8,6,0.06406409293413162,0.38714155554771423,0.2326711118221283,0.3513321280479431,0.34195494651794434,0.48858577013015747
1112,did you win the same job ?,"If it's medical malpractice actually you can get a good amount. Mine is still in talks, it's only been 6 months. Medical malpractice lawyers usually take you on for free if they like your case :) You can always try and you won't be charged if you don't win. It's pretty painless..people killed my child and almost me..",0,0,0,1,1,0,6,8,0.08038449287414551,0.20941156148910522,0.27447646856307983,0.44175902009010315,0.7458224296569824,0.44908344745635986
1113,"i hope you find an refund ! i have been an an doctor , so so i guess","Thank you! I hear you..I didn't want to do it at first...but it's worth it for her..It's a few people I am suing.including midwives. If it prevents another childs death then its worth it! You should really look in too it, botched surgery and nerve pain can be horrible! I hope you get better!",1,1,0,1,0,0,3,1,0.44601204991340637,0.9635077714920044,0.14648619294166565,0.40975943207740784,0.1682112216949463,0.40471720695495605
1114,maybe you get a bit cold ?,Are you looking forward to the weather this weekend?,0,0,0,0,1,1,5,6,-0.08274292945861816,-0.027077749371528625,0.28011876344680786,0.5318082571029663,0.6323591470718384,0.49827101826667786
1115,i love summer . is there your car ?,Nice! Mowing the lawn isn't fun in the heat unless you're using a super fast one of course.,0,0,0,0,1,0,6,1,0.2777029275894165,-0.09175753593444824,0.1483973115682602,0.5663286447525024,0.14817997813224792,0.4083116352558136
1116,"i really understand ! it is just the best to be careful , i know it ' s","I agree, the writing part is easy part, but the speaking part is the worst!",1,1,0,1,0,0,0,0,0.7740764617919922,0.0838162899017334,0.0885724201798439,0.42023029923439026,0.1573331207036972,0.33774590492248535
1117,i am sure you should do fine .,"Maybe so, they say to imagine the crowd naked, but I don't think that helps too much with the writing part.",1,0,0,0,0,0,5,5,0.2816999852657318,0.005305729806423187,0.22962316870689392,0.603477954864502,0.37224245071411133,0.46985748410224915
1118,i ' ve never been out with it ! it ' s always good to go to you,Same. What are your favorites?,1,0,0,0,0,1,8,6,-0.6397793292999268,0.008393995463848114,0.3111461400985718,0.5303232073783875,0.0777791291475296,0.43758469820022583
1119,i hate the same,That's funny. I've also seen Trolls about 100 times. My daughter is now sick of it!,0,0,1,1,0,0,0,1,-0.14305725693702698,-0.10514020919799805,0.39008858799934387,0.45959803462028503,0.4325554370880127,0.3145284354686737
1120,i ' ve no idea . i was in the same thing to do .,I've noticed a lot of the newer kids movies have adult jokes in them.,0,0,1,0,0,0,8,8,0.054167889058589935,-0.43970146775245667,0.2511117160320282,0.6360388398170471,0.32443735003471375,0.4999135434627533
1121,it ' s nice to be able to watch the same way . the kids grow up on,Yeah maybe that... they are also lazier.,0,0,1,0,0,0,1,5,-0.38769420981407166,0.1560206413269043,0.14863836765289307,0.48252445459365845,0.2373659610748291,0.6701557636260986
1122,what kind of job is it ?,Yeah I get that. Where did you work?,0,0,0,0,1,1,6,6,0.031788893043994904,0.04097415506839752,0.27530747652053833,0.5325815081596375,0.7075731754302979,0.5043839812278748
1123,i love them at the same time . i ' m sure you have a great time ?,Oh yum. Not a terrible place to work!,1,0,0,0,1,0,6,1,0.4336714744567871,-0.14406204223632812,0.1237536370754242,0.4727042317390442,0.0919937938451767,0.33717024326324463
1124,"that ' s great ! i bet you ' re ok , that ' re a great time","Yes , work is better with friends.",1,0,0,0,0,0,2,0,-0.2603413164615631,0.2080647051334381,0.30260705947875977,0.48455190658569336,0.12350156903266907,0.7377502918243408
1125,i think you were a good feeling . i hope you get good .,Really? I'm surprised the only restaurant in town wasn't busy.,1,0,0,0,0,0,2,6,0.08191385865211487,-0.14067727327346802,0.14140500128269196,0.5972689986228943,0.2500910758972168,0.4926367998123169
1126,i love those ! i get it .,Did you see that happen today?,0,0,0,0,0,1,0,6,0.5122629404067993,-0.13979572057724,0.18408840894699097,0.5250856280326843,0.25610896944999695,0.5229438543319702
1127,that is nice . i would be so so proud of your daughter .,That's pretty cool.  What a nice person.,1,1,0,0,0,0,1,1,0.6066957712173462,0.02319907769560814,0.208542138338089,0.583322286605835,0.13928557932376862,0.43985649943351746
1128,"wow that sounds scary , i am a bad feeling !",Whoa!  What were you driving that had no brakes?,1,0,0,0,0,1,1,6,0.4268140494823456,0.037814684212207794,0.22240251302719116,0.5594475865364075,0.26026466488838196,0.6833493709564209
1129,that is quite cool . i hope it has happened to you !,That sounds quite scary!  Did everything turn out OK?,1,1,0,0,0,1,2,6,0.2982749938964844,0.30500131845474243,0.18080423772335052,0.5086959600448608,0.12556242942810059,0.4303208887577057
1130,did you go from the room ?,Haha!  Awkward.  What did you do?  Did you hurry up and get out of there?,0,0,0,0,1,1,6,6,-0.012790285050868988,0.56368488073349,0.2809470295906067,0.527852475643158,0.7961567640304565,0.5293323993682861
1131,"i see , i hope you have better .",Same here.  I would rather just leave the situation.,1,0,0,1,0,0,3,0,0.30613428354263306,0.10182110965251923,0.27881330251693726,0.6701209545135498,0.4593585133552551,0.507348895072937
1132,that ' s great ! how did what did you study ?,That's great.,0,1,0,0,1,0,6,1,-0.059942975640296936,-0.09580168128013611,0.08719521760940552,0.5254189372062683,0.275732159614563,0.4702126085758209
1133,that ' s awesome ! you should have been proud of yourself and your life !,Congrats. I want a promotion at my job.,1,1,0,1,0,0,1,7,0.9340031147003174,0.06445929408073425,0.07256476581096649,0.575197160243988,0.14214301109313965,0.45152804255485535
1134,well you should get some good job !,three years.,0,0,0,1,0,0,1,8,0.49853649735450745,-0.2228730320930481,0.21213537454605103,0.4398140013217926,0.37813836336135864,0.6181330680847168
1135,you would be proud of you . you will be fine . do you work in the future,I think I'm just going to move on.,1,0,0,0,0,0,1,5,0.22198647260665894,-0.16786867380142212,0.16516800224781036,0.5222738981246948,0.13094745576381683,0.37859851121902466
1136,was it a little lot ?,Oh wow! What are you going to buy with all that sweet loot? Firecrackers?,0,0,0,0,1,0,6,6,0.03947868198156357,-0.02506907284259796,0.2992440462112427,0.569726288318634,0.6535549163818359,0.3798885941505432
1137,that does sound very cool . i would have have never gotten a new job and get that,That sound like a wise decision. I think I would just get a blow up doll instead.,1,0,0,0,0,0,1,1,-0.3010680377483368,-0.285114586353302,0.24405919015407562,0.5776214003562927,0.15310387313365936,0.4633091688156128
1138,what was the grade for ?,Cool. Does that get a bonus?,0,0,0,0,1,1,6,6,-0.08066892623901367,0.025389764457941055,0.31929874420166016,0.5521315336227417,0.5898311138153076,0.5488503575325012
1139,"sounds like a huge raise , well !",That's awesome. .,0,1,0,0,0,0,1,1,0.06940855830907822,0.130422443151474,0.17400269210338593,0.5501965284347534,0.4141283333301544,0.5277722477912903
1140,well we have to do it .,Well now you know you're pretty great at your job.,0,0,0,0,0,0,8,1,-0.09889772534370422,0.05829387903213501,0.2998999059200287,0.5455831289291382,0.5193684101104736,0.5963971614837646
1141,what was it ?,Was he upset?,0,0,0,0,1,1,6,6,-0.06032431125640869,-0.021066464483737946,0.2445155382156372,0.5340570211410522,0.62939453125,0.5352595448493958
1142,"haha , i hope he can be fine",I hate when that happens. .,1,0,0,1,0,0,3,0,0.1640622764825821,-0.2002829611301422,0.32339924573898315,0.6242089867591858,0.17070607841014862,0.5697145462036133
1143,thats a bad thing to hear . do you have a little parents to help her ?,I hate ggrocery shopping period. Too many decisions.,1,0,0,1,1,0,6,0,0.23222306370735168,-0.12467333674430847,0.21738415956497192,0.49912288784980774,0.18559880554676056,0.5804145336151123
1144,you have to have done anything on the right thing,You are so right.,0,1,0,0,0,0,8,0,0.026130203157663345,0.09457676857709885,0.34863924980163574,0.4178941249847412,0.5162026882171631,0.35775133967399597
1145,did you go ?,Did you go back?,0,0,0,0,1,1,6,6,0.10392290353775024,0.04126429930329323,0.2622019052505493,0.517052412033081,0.8535343408584595,0.5485190153121948
1146,i hope it wasn ' t a good friend .,Maybe you should let him get a couple of things to make up for it.,0,0,0,0,0,0,8,5,-0.2876799702644348,0.2577876150608063,0.22539353370666504,0.5926473736763,0.4047761559486389,0.5700914859771729
1147,i would be too !,Or you can get a variety pack!,0,0,1,0,0,0,1,5,0.3389405608177185,0.08091689646244049,0.2265845537185669,0.47029733657836914,0.21470703184604645,0.3004269003868103
