Emo_acc,ER_acc,IP_acc,EX_acc,EI_acc,big5_pearson,mbti_intro_pearson,mbti_t_pearson
9.20,56.49,77.87,69.37,29.37,"PearsonRResult(statistic=0.10851454934022124, pvalue=3.0756242102653816e-15)","PearsonRResult(statistic=0.03960550204084476, pvalue=0.004085274494245578)","PearsonRResult(statistic=0.15194220474820666, pvalue=1.635917582888353e-28)"
id,generated,true,ER_g,ER_t,IP_g,IP_t,EX_g,EX_t,EI_g,EI_t,big5_g,big5_t,mbti_i_g,mbti_i_t,mbti_t_g,mbti_t_t
1348,i love watching tv shows that show .,maybe i 'll have to check it out,0,0,1,0,0,0,1,5,0.13471798598766327,-0.19338580965995789,0.22577807307243347,0.4521392583847046,0.277066171169281,0.30999889969825745
1349,oh wow ! what did she do ?,how did that go,0,0,0,0,1,1,6,6,0.7269357442855835,-0.14618726074695587,0.13066107034683228,0.45324641466140747,0.2867954969406128,0.4694611430168152
1350,that is awesome ! i bet you were very proud of her,oh thats awesome .. congrats,1,1,0,0,0,0,1,1,0.17566058039665222,0.8345202207565308,0.24596917629241943,0.9220877289772034,0.10564181953668594,0.03584647178649902
1351,that is terrible . did they catch up ?,optimism is the faith that leads to achievement,0,0,0,0,1,0,6,8,0.3733557164669037,-0.05168398469686508,0.16769187152385712,0.3556945323944092,0.528565526008606,0.5578463077545166
1352,"i agree , they are so we are in the same thing .",for faith there is no path it is an individual human 's thought,0,0,0,0,0,0,0,8,-0.36446020007133484,0.01032712310552597,0.13574320077896118,0.32654067873954773,0.48483458161354065,0.5747897624969482
1353,i have had a few years ago and i was a kid,"i am not , i am still young",0,0,1,0,0,0,8,8,-0.10113634169101715,-0.15233372151851654,0.34506452083587646,0.2937028408050537,0.3725202679634094,0.5858902931213379
1354,i think it is a good idea .,"i hope so , i am still not sure if i want kids",0,0,0,0,0,0,5,2,0.1943267434835434,-0.11763906478881836,0.197391539812088,0.3268755078315735,0.4496438205242157,0.3508027493953705
1355,i am sorry to hear that .,"i have anxiety attacks too , you feel like you cant catch your breath and you are light headed .",1,0,0,1,0,0,4,0,0.2370942234992981,0.18466980755329132,0.21215258538722992,0.24977070093154907,0.3472554683685303,0.3348991572856903
1356,i am sure you will be fine,"that is crazy , its only usually a few minutes for me before i can talk myself down .",1,0,0,1,0,0,5,1,0.23793672025203705,0.1407575011253357,0.3596695065498352,0.4445039629936218,0.2353285551071167,0.4008861482143402
1357,oh wow ! what happened ?,do not worry . it will be okay . flights are always safe,0,1,0,0,1,0,6,3,0.26954737305641174,-0.15078145265579224,0.1042325496673584,0.10674554109573364,0.3565858006477356,0.1412472128868103
1358,i am sure you will be fine,its natural . do not sweat it .,1,1,0,0,0,0,5,0,0.23793672025203705,0.2705827057361603,0.3596695065498352,0.10531249642372131,0.2353285551071167,0.507136344909668
1359,that is great ! i am sure she will be fine,that will be * such * a wonderful feeling when you do . i know it is hard when you see someone reach the finish line first -- are you able to turn that envy into inspiration ?,1,1,0,0,0,1,1,1,-0.007434427738189697,0.8212541341781616,0.22914661467075348,0.09337258338928223,0.07204564660787582,0.12172895669937134
1360,that is great ! i am sure she will be fine,see ? that is terrific ! and she 's got to love that you can celebrate her victories too -- even more inspiration to support yours !,1,1,0,0,0,0,1,1,-0.007434427738189697,0.7497233152389526,0.22914661467075348,0.06381885707378387,0.07204564660787582,0.20510685443878174
1361,that is terrible . what did he do ?,"i am like that too , so i can totally relate . were you able to talk to him about how you felt ?",0,1,0,1,1,1,6,0,0.051649123430252075,0.6992610692977905,0.16372272372245789,0.18988339602947235,0.5448400378227234,0.15609373152256012
1362,i am sorry to hear that .,"i have felt the same way . as i have aged and become more comfortable and secure in my marriage and in myself , those other insecurities and fears dropped off . good for you for conquering that challenge !",1,1,0,1,0,0,4,0,0.2370942234992981,1.0760380029678345,0.21215258538722992,0.11706937849521637,0.3472554683685303,0.08763100206851959
1363,that is awesome ! how long have you been together ?,"oh , that must be exciting ! i bet you were busy making preparations .",1,1,0,0,1,0,6,1,0.8426108360290527,0.3598153591156006,0.1358814239501953,0.10776248574256897,0.09714929014444351,0.2565281391143799
1364,that is great ! i hope you have a great time !,that sounds like it was a lot to take in ! congrats to them !,1,1,0,0,0,0,2,1,0.2816416025161743,0.564295768737793,0.21545469760894775,0.26810669898986816,0.09461123496294022,0.15586243569850922
1365,that is so sad . i am so sorry for him .,wow .. what do you plan to do ?,1,0,0,0,0,1,4,6,0.31044429540634155,0.7666133642196655,0.192160502076149,0.33157750964164734,0.14703454077243805,0.15753979980945587
1366,i am sorry to hear that .,yea i can understand that,1,0,0,0,0,0,4,1,0.2370942234992981,-0.28032419085502625,0.21215258538722992,0.3757639527320862,0.3472554683685303,0.3043052554130554
1367,that is great ! what kind of job did you get ?,oh really ? how did it go ?,1,0,0,0,1,1,6,6,0.6408325433731079,0.29975566267967224,0.17669638991355896,0.22929267585277557,0.1435171514749527,0.33486491441726685
1368,that is great ! i am so proud of you !,great job ! i am so happy for you ! losing weight is hard !,1,1,0,0,0,0,1,1,0.5014470815658569,0.38869422674179077,0.1953241378068924,0.17198896408081055,0.09223755449056625,0.07730401307344437
1369,that is great ! i am sure she will be fine,that sounds exciting ! congratulations to her . i bet there was a lot of celebration to be had for such an achievement !,1,1,0,0,0,0,1,7,-0.007434427738189697,0.2774302363395691,0.22914661467075348,0.11075256019830704,0.07204564660787582,0.10020069777965546
1370,that is great ! i hope you have a great time !,"i bet ! but at least now , like you said , she can see what hard work can achieve . hopefully the path continues in the best way possible and she can get everything you both hope ( d ) for !",1,1,0,0,0,0,2,2,0.2816416025161743,0.5273587703704834,0.21545469760894775,0.06358352303504944,0.09461123496294022,0.13641732931137085
1371,what happened ?,did that person betrayed you in any way ?,0,0,0,0,1,1,6,6,-0.12948915362358093,0.06723479181528091,0.23545560240745544,0.206453338265419,0.7172838449478149,0.6251205801963806
1372,i am sorry to hear that .,do not be so hard on yourself for being a frien and trust another people .,1,1,0,0,0,0,4,6,0.2370942234992981,0.16689369082450867,0.21215258538722992,0.18411675095558167,0.3472554683685303,0.45208409428596497
1373,what kind of job is it ?,"i love reuniting with old friends , helps me remember and appreciate the good times .",0,0,0,1,1,0,6,1,0.031788893043994904,0.3949713110923767,0.27530747652053833,0.2788146436214447,0.7075731754302979,0.28803449869155884
1374,i am sure you will be fine,i bet that was a long time ago !,1,0,0,0,0,0,5,1,0.23793672025203705,0.6883540153503418,0.3596695065498352,0.2227782905101776,0.2353285551071167,0.2834658622741699
1375,that is great ! i am sure you will do great !,i am sure you studied hard and should be proud of that ! i am positive you nailed it .,1,1,0,0,0,0,1,8,0.4886130690574646,0.8617959022521973,0.15327070653438568,0.0976577177643776,0.1172642856836319,0.18814648687839508
1376,good for you !,being competitive is not a bad thing unless you let it get in the way of your personal life .,1,0,0,0,0,0,1,8,0.26862528920173645,-0.028058290481567383,0.2624143958091736,0.34888479113578796,0.29959195852279663,0.6059551239013672
1377,that is awesome ! what kind of party is it ?,how did you meet your friend ? !,1,0,0,0,1,1,6,6,0.6568895578384399,0.4065488278865814,0.12267118692398071,0.14408469200134277,0.14585548639297485,0.5998648405075073
1378,i am sure she will be fine,college and high school friends are always close to the heart . i am glad she lives fairly close !,1,0,0,0,0,0,3,1,0.17785514891147614,0.5082911252975464,0.35646963119506836,0.13770543038845062,0.22130221128463745,0.10472571104764938
1379,i am sorry to hear that . what is wrong with your doctor,that is unfortunate . i hope that it is able to be treated well .,1,1,0,0,1,0,4,3,0.3361154794692993,0.04477803409099579,0.18198443949222565,0.1998395323753357,0.13659654557704926,0.3021378815174103
1380,i am sure you will be fine,i hope it goes as smooth as possible . hang in there .,1,1,0,0,0,0,5,2,0.23793672025203705,0.33912014961242676,0.3596695065498352,0.32549721002578735,0.2353285551071167,0.1831992268562317
1381,"oh no , i am so sorry to hear that .","wait , were they leaving to go somewhere or like dying ? either one is a little sad to be honest .",1,0,0,0,0,1,4,6,0.20432491600513458,0.18034794926643372,0.3446824848651886,0.27730855345726013,0.3263123333454132,0.44154101610183716
1382,i am sure you will be fine,it is like losing a family member : (,1,0,0,0,0,0,5,1,0.23793672025203705,0.2058042585849762,0.3596695065498352,0.30787497758865356,0.2353285551071167,0.2858140766620636
1383,why is he doing that ?,what happened to him ? are you guys roommates ?,0,0,0,0,1,1,6,6,-0.022856369614601135,0.18527251482009888,0.26565688848495483,0.17073485255241394,0.597892165184021,0.3755274713039398
1384,i am sorry to hear that .,that is very bad . unemployed individual can be very frustrating to deal with,1,1,0,0,0,0,4,1,0.2370942234992981,-0.10002005100250244,0.21215258538722992,0.24235865473747253,0.3472554683685303,0.30636224150657654
1385,that is great ! i am so sorry to hear that .,how did they lose so much weight compared to you ?,1,0,0,0,0,1,4,6,0.562393069267273,-0.08439172804355621,0.1866106390953064,0.2986904978752136,0.15228313207626343,0.6782855987548828
1386,that is great ! i am sure you will do great !,maybe it has something to do with your diet ?,1,0,0,0,0,1,1,5,0.4886130690574646,0.05774515122175217,0.15327070653438568,0.2579410672187805,0.1172642856836319,0.4887060523033142
1387,what did you do ?,getting out of town and way from all of everday life 's struggles always sounds like a great time . did you leave you cell phone at home while you weer away to 'really ' get away from everything for a minute ?,0,0,0,0,1,1,6,6,0.0404302217066288,0.6166081428527832,0.24497480690479279,0.07204916328191757,0.6496802568435669,0.07798877358436584
1388,i think it would be a good idea .,"that sounds like a really relaxing time , i am jealous .",0,1,0,0,0,0,5,1,0.13502521812915802,0.1975470632314682,0.2144557237625122,0.32174718379974365,0.40669700503349304,0.34562793374061584
1389,oh no ! what happened ?,no refunds for a cancel 1 week before ? that sounds like a total scam ! i would be furious . did you ever find a way to get your money back ? because that does not sound legal !,0,0,0,0,1,1,6,1,0.0615125373005867,0.9041639566421509,0.14867159724235535,0.058350060135126114,0.41763928532600403,0.07043017446994781
1390,i am sorry to hear that .,"i hope that you win your money back and then some , you really deserve it after all of that upset !",1,1,0,0,0,0,4,3,0.2370942234992981,0.7898910045623779,0.21215258538722992,0.2502923309803009,0.3472554683685303,0.2525215744972229
1391,i am so sorry to hear that .,lovely . what did you do together ?,1,0,0,0,0,1,4,6,0.39670705795288086,0.4284876883029938,0.2462070882320404,0.20086915791034698,0.26669126749038696,0.13304021954536438
1392,that sounds like a nice surprise !,sounds like a great time . what has brought that memory back up again >,1,1,0,0,0,1,1,6,0.12540403008460999,0.08433470129966736,0.2770743668079376,0.30157673358917236,0.3092283308506012,0.132218599319458
1393,i am sorry to hear that .,that must feel lonely . you should go out and try to meet some people !,1,0,0,0,0,0,4,1,0.2370942234992981,0.3215436339378357,0.21215258538722992,0.06837207078933716,0.3472554683685303,0.11182328313589096
1394,i think you will do great !,good deal ! hopefully then you will not feel so alone !,1,1,0,0,0,0,2,2,0.5747098922729492,0.6666752099990845,0.21223345398902893,0.16436000168323517,0.18248741328716278,0.13185575604438782
1395,what did you do ?,that is frightening ! especially if you did not know whether it was a harmful spider or not ! what did you do ?,0,0,0,0,1,1,6,6,0.0404302217066288,0.5862964391708374,0.24497480690479279,0.08919253200292587,0.6496802568435669,0.22072243690490723
1396,i would be afraid of the car .,"oh , so you were able to get that spider away from you ! good job , hopefully that will not have to happen to you again !",0,1,1,0,0,0,1,3,-0.36143001914024353,0.5062780380249023,0.23017744719982147,0.23403513431549072,0.4225586950778961,0.3541867136955261
1397,that is great ! i hope you have a great time !,"wait , summers already over ? next summer ?",1,0,0,0,0,1,2,6,0.2816416025161743,-0.28439030051231384,0.21545469760894775,0.20516183972358704,0.09461123496294022,0.549349844455719
1398,i am so sorry to hear that .,oh really ? i thought summer ended after july . you learn something new everyday lol,1,0,0,0,0,0,4,6,0.39670705795288086,0.17782163619995117,0.2462070882320404,0.11393475532531738,0.26669126749038696,0.07716493308544159
1399,that is annoying . what is your favorite thing ?,"you should get a mini fridge and put it in your room , with a lock on it .",0,0,0,0,1,0,6,5,0.004180975258350372,-0.2533552348613739,0.244745671749115,0.39149579405784607,0.4179355800151825,0.5091782808303833
1400,i love pizza !,"yea man go for it , do not procrastinate .",0,1,0,0,0,0,8,6,-0.24656721949577332,0.24585476517677307,0.22871717810630798,0.25915712118148804,0.20569932460784912,0.4499267637729645
1401,im sorry to hear that .,"wow , that truly is devastating . i wish your family can make it through these hard times : (",1,1,0,0,0,0,4,7,0.03293474018573761,0.6479389667510986,0.3234180212020874,0.2068919688463211,0.3637702763080597,0.08172451704740524
1402,i am so sorry to hear that .,"if my sister died to breast cancer , i would be so depressed to the point of my health deteriorating too . : (",1,0,0,1,0,0,4,1,0.39670705795288086,0.3933173716068268,0.2462070882320404,0.34995701909065247,0.26669126749038696,0.2469184845685959
1403,i am sorry to hear that .,amen to that.life is so unfair it is not even funny .,1,0,0,0,0,0,4,0,0.2370942234992981,-0.05364404618740082,0.21215258538722992,0.15090711414813995,0.3472554683685303,0.6259473562240601
1404,i am sure you will be fine,life is so complex.we had no idea of the design of that,1,0,0,0,0,0,5,8,0.23793672025203705,-0.2400207221508026,0.3596695065498352,0.4055600166320801,0.2353285551071167,0.7131179571151733
1405,i am sure you will be fine,what is the state and do you like change ?,1,0,0,0,0,1,5,6,0.23793672025203705,0.07441471517086029,0.3596695065498352,0.3000775873661041,0.2353285551071167,0.6350218057632446
1406,that is great ! i hope you have fun !,oh that is all the way into the cold and wet wild ! do you have or will you think of getting sled dogs ?,1,0,0,0,0,1,2,6,0.2524570822715759,0.6000566482543945,0.21149078011512756,0.21746118366718292,0.10941540449857712,0.11906920373439789
1407,i am so jealous !,"lol , right . you will have great fun !",0,1,1,0,0,0,1,1,0.6622105836868286,0.6483839750289917,0.2274734377861023,0.15069007873535156,0.16883032023906708,0.2079712599515915
1408,that is great ! what kind of job is it ?,i agree ! things look really good going forward .,1,1,0,0,1,0,6,0,0.6891844272613525,0.7508045434951782,0.16861023008823395,0.11767212301492691,0.17212727665901184,0.15702979266643524
1409,i am so happy for you !,"i hope so as well , especially for my kids sake !",1,0,0,1,0,0,1,2,0.8228551149368286,0.7051410675048828,0.2267955243587494,0.1724603772163391,0.10542548447847366,0.177473247051239
1410,i am sorry to hear that .,"im sorry to hear that , i hope she can find a way stop this before she spirals out of control",1,1,0,0,0,0,4,3,0.2370942234992981,0.176222562789917,0.21215258538722992,0.3956149220466614,0.3472554683685303,0.3164704442024231
1411,i am sorry to hear that .,"she really does need an intervention , and family and friends would help greatly , i hope she can get her life back together",1,1,0,0,0,0,4,3,0.2370942234992981,0.35763034224510193,0.21215258538722992,0.279333233833313,0.3472554683685303,0.21739457547664642
1412,"wow , that is awesome ! what did you guys do ?","oh my god , that is excellent ! congrats !",1,1,0,0,1,0,6,1,0.7048262357711792,0.23903843760490417,0.18281815946102142,0.279220312833786,0.26105624437332153,0.2155272662639618
1413,i bet it was fun,"oh , lol . did you get to see any sharks at the aquarium ?",0,0,0,0,0,1,1,6,-0.012286201119422913,0.3556525409221649,0.40087512135505676,0.31662267446517944,0.3603443503379822,0.4157824218273163
1414,i bet ! i would be so excited !,"oh cool , yes that is very interesting . so how big were those whales in feet and the baby too ?",0,1,0,0,0,1,1,6,0.8425079584121704,0.11440673470497131,0.19871138036251068,0.2370445877313614,0.15007410943508148,0.33098745346069336
1415,what movie was it ?,i know how you feel ! what did you watch ?,0,1,0,0,1,1,6,0,0.0022412240505218506,0.720716118812561,0.2527787685394287,0.1304967850446701,0.7003973722457886,0.11543551832437515
1416,i love watching tv shows that movie,it is a pretty good horror .,0,0,1,0,0,0,1,1,0.0024881958961486816,-0.12294140458106995,0.31974080204963684,0.3155685365200043,0.2673098146915436,0.4946594536304474
1417,"wow , that is awesome ! i bet she will be proud of her",that is very impressive . she going to make sooo much money,1,1,0,0,0,0,2,1,0.01640503853559494,0.005417615175247192,0.2003183662891388,0.17978282272815704,0.1215372234582901,0.13989077508449554
1418,i am sure she will be fine,any employer would hire someone who went to harvard in a heartbeat . you are a lucky parent !,1,1,0,1,0,0,3,8,0.17785514891147614,0.46338626742362976,0.35646963119506836,0.07861359417438507,0.22130221128463745,0.11522893607616425
1419,that is awesome ! what kind of car did you get ?,nice what kind of car is it they purchased ?,1,0,0,0,1,1,6,6,0.4908634126186371,-0.06056851148605347,0.1651054322719574,0.23004403710365295,0.1365356296300888,0.5113678574562073
1420,that is awesome ! i am sure you will find a lot of money,ok that is a nice car what color is it ? ?,1,0,0,0,0,1,1,1,0.1586351841688156,0.060427211225032806,0.18952439725399017,0.1258033663034439,0.11951883882284164,0.4994988739490509
1421,that is great ! i am so proud of you,"that is excellent , what did you major in ?",1,0,0,0,0,1,1,6,0.26547670364379883,0.03620985895395279,0.25599271059036255,0.2302553802728653,0.0761428251862526,0.6555858850479126
1422,that is great ! i am sure you will do great !,oh cool . do you want to work as a scientist ?,1,0,0,0,0,1,1,6,0.4886130690574646,0.46733853220939636,0.15327070653438568,0.1752871572971344,0.1172642856836319,0.4203825294971466
1423,oh no ! what happened ?,sorry to hear about that . i wonder if there is any way to fix this situation . what do you plan to do ?,0,1,0,0,1,1,6,4,0.0615125373005867,0.39012381434440613,0.14867159724235535,0.16481105983257294,0.41763928532600403,0.152549609541893
1424,i am sure you will be fine,coming clean is a great way to start . it is hard since you know she 'll be hurt . were you having trouble in the relationship before ?,1,0,0,0,0,1,5,6,0.23793672025203705,0.6180894374847412,0.3596695065498352,0.0830041840672493,0.2353285551071167,0.13808882236480713
1425,that is awesome ! i bet you are excited !,when is the last time you seen them ?,1,0,0,0,0,1,2,6,0.19738617539405823,-0.010257601737976074,0.1595798283815384,0.30003976821899414,0.10400782525539398,0.44522950053215027
1426,i am sure you will be able to get a little bit of them .,that is awesome i hope yall have a good time !,0,1,0,0,0,0,8,2,0.19655875861644745,0.3347865343093872,0.3130103051662445,0.33154815435409546,0.3280889689922333,0.13631096482276917
1427,i am sorry to hear that .,do you still talk with any of your older friends ?,1,0,0,0,0,1,4,6,0.2370942234992981,-0.04986114054918289,0.21215258538722992,0.3421218991279602,0.3472554683685303,0.6030683517456055
1428,i am sure you will have a good time to have a good time .,do you have little time from working or other things ?,1,0,0,0,0,1,1,6,0.690300464630127,-0.09002184867858887,0.21148604154586792,0.3533239960670471,0.289827823638916,0.6887142658233643
1429,what movie ?,yikes what was it about ?,0,0,0,0,1,1,6,6,-0.09398798644542694,0.16398459672927856,0.2813308537006378,0.2589658498764038,0.7235090732574463,0.37197333574295044
1430,"i have seen that movie , but i have seen it before too .",creepy . were you able to fall asleep after watching it ?,0,0,0,0,0,1,8,6,0.1094328761100769,0.411324143409729,0.32176291942596436,0.2549031376838684,0.5467867255210876,0.3970979154109955
1431,i am so sorry to hear that .,that is great . i bet it is a very special place for you two .,1,1,0,0,0,0,4,2,0.39670705795288086,0.3989993631839752,0.2462070882320404,0.21887284517288208,0.26669126749038696,0.14499543607234955
1432,i am so sorry to hear that .,sounds like a nice little place . i am glad you two have that spot to share .,1,1,0,0,0,0,4,1,0.39670705795288086,0.007756233215332031,0.2462070882320404,0.18746915459632874,0.26669126749038696,0.14819280803203583
1433,oh no ! i am so sorry to hear that .,at least riley passed in their sleep . hopefully they did not suffer . i am sorry you lost a loved one .,1,1,0,0,0,0,4,4,0.6366355419158936,-0.06332811713218689,0.1924244463443756,0.11364826560020447,0.19579702615737915,0.11036128550767899
1434,i am so sorry to hear that .,i have a big doofy mutt who is a 75 lb lap dog in his heart . i know the feeling,1,1,0,1,0,0,4,0,0.39670705795288086,0.006631545722484589,0.2462070882320404,0.1735084354877472,0.26669126749038696,0.08860984444618225
1435,i think he 's best to watch it,i absolutely agree . i really hope he does not win in 2020 .,0,1,0,0,0,0,5,0,-0.14864401519298553,-0.31134477257728577,0.29161596298217773,0.14352327585220337,0.2908375859260559,0.34169304370880127
1436,"i agree , he 's doing better than him .",he 's like an angry child trying to make everything about himself !,0,0,0,0,0,0,0,1,0.15647834539413452,0.345283180475235,0.11695355176925659,0.06741577386856079,0.4552275240421295,0.3201490342617035
1437,oh no ! i am sorry to hear that .,"dang , that sucks . maybe they can visit you instead ?",1,0,0,0,0,1,4,5,0.5560805797576904,0.36579403281211853,0.15704530477523804,0.2511170506477356,0.2496156394481659,0.36964893341064453
1438,i am sure you will be fine,"ah , gotcha . well i hope you heal fast !",1,1,0,0,0,0,5,3,0.23793672025203705,0.7658933401107788,0.3596695065498352,0.13784269988536835,0.2353285551071167,0.13950005173683167
1439,that is awesome . i bet you were very happy,i guess you do not live in alabama ? was it overall a good trip .... or challenging ? or both !,1,0,0,0,0,1,1,6,-0.12879765033721924,-0.14160503447055817,0.26738402247428894,0.05194982886314392,0.13205081224441528,0.31899964809417725
1440,i am so sorry to hear that .,"well , if the drive was the most challenging it sounds like a good trip ! too often it is family dynamics that are * more * challenging -- and not so easily taken care of . ; - )",1,0,0,0,0,0,4,8,0.39670705795288086,0.7369996309280396,0.2462070882320404,0.09252291917800903,0.26669126749038696,0.3957808315753937
1441,oh no ! what happened ?,that is the worst ! ! i know that you must have been very frustrated with your teammate .,0,1,0,0,1,0,6,0,0.0615125373005867,0.7850227355957031,0.14867159724235535,0.09133492410182953,0.41763928532600403,0.17257598042488098
1442,i think it is a good idea .,there have been a number of times where this has happened to me too . i hope that does not happen to you too much in the future ! ! : ),0,1,0,1,0,0,5,3,0.1943267434835434,0.6301071643829346,0.197391539812088,0.1780705749988556,0.4496438205242157,0.0759030431509018
1443,that is terrible . did you find out who did it ?,i hate bees and wasps so much . maybe you should call pest control ?,0,0,0,0,1,1,6,5,0.29292890429496765,0.025308221578598022,0.1947064995765686,0.14170107245445251,0.4729520082473755,0.0890335887670517
1444,i am sure you will do great !,"that sucks , i hope you get it figured out !",1,1,0,0,0,0,2,3,0.6842848062515259,0.6912364959716797,0.23753732442855835,0.2175622582435608,0.1328331083059311,0.42527341842651367
1445,i am glad you are okay !,"wow , it must have been quite an experience",1,1,0,0,0,0,1,1,0.5856696367263794,0.2370602935552597,0.23368269205093384,0.41207170486450195,0.13660085201263428,0.3637658953666687
1446,i am sorry to hear that .,my prayers are with you buddy . stay safe,1,1,0,0,0,0,4,7,0.2370942234992981,0.681132435798645,0.21215258538722992,0.2765384018421173,0.3472554683685303,0.13740190863609314
1447,that is awesome ! what kind of pet is it ?,awesome . what breed did you own ?,1,0,0,0,1,1,6,6,0.6004157066345215,0.20806241035461426,0.19141699373722076,0.281999796628952,0.18102149665355682,0.374141663312912
1448,that is great ! i hope you have a good time !,"i love paints , and growing up we had 2 quarter horses that my dad used for calf roping .",1,0,0,1,0,0,2,8,0.3094049096107483,0.21824930608272552,0.19620747864246368,0.25366684794425964,0.1016082763671875,0.25006747245788574
1449,that is great ! i am glad you got it back to your home .,10 minutes is a good time to be able to change a tire . i do not think i could change a tire own my own .,1,0,0,0,0,0,1,8,0.3827824890613556,0.13825978338718414,0.2409861981868744,0.2611497938632965,0.13828976452350616,0.30198758840560913
1450,that is great ! i am glad you got it back to you !,"practice makes perfect , or makes you fast in your case .",1,0,0,0,0,0,1,8,0.6465944051742554,0.18356779217720032,0.2470177561044693,0.2950139343738556,0.11629804223775864,0.6393458843231201
1451,that is great ! what did you do ?,i would be too ! did you to it ?,1,1,0,0,1,1,6,6,0.7621850967407227,0.6651575565338135,0.1610184907913208,0.1309303343296051,0.2317160665988922,0.12199286371469498
1452,i am glad you were able to see your friends,so did you regret doing it ? or were you super proud that you did ?,1,0,0,0,0,1,8,6,0.2529647946357727,0.29859229922294617,0.33556267619132996,0.2323332577943802,0.20782014727592468,0.43805232644081116
1453,"oh wow , that is a good idea .",you must be so proud !,1,1,0,0,0,0,1,1,0.2420644313097,0.5740113258361816,0.3225184381008148,0.2537022531032562,0.4269671142101288,0.21071259677410126
1454,i am sorry to hear that .,"i do not think you are being selfish , you are doing your best !",1,1,0,0,0,0,4,8,0.2370942234992981,0.6471669673919678,0.21215258538722992,0.08880351483821869,0.3472554683685303,0.3530804514884949
1455,i am sure you will be fine,what state are you going to move to ?,1,0,0,0,0,1,5,6,0.23793672025203705,-0.07176414132118225,0.3596695065498352,0.3872833847999573,0.2353285551071167,0.6471402645111084
1456,i am sure you will be fine !,"oh that is nice , will you be going skiing ?",1,1,0,0,0,1,8,1,0.8177683353424072,0.13696205615997314,0.2184021919965744,0.24900706112384796,0.11802667379379272,0.49152007699012756
1457,what is the plans ?,who does not .. everyone should do it ! have you ever had any mystic experiences while you did it ?,0,0,0,0,1,1,6,6,-0.06177505850791931,1.099115014076233,0.23660659790039062,0.06044330447912216,0.5876317024230957,0.07489167153835297
1458,i am glad you have a good time for me !,i hear you can travel to different dimensions while meditating ..,1,0,0,0,0,0,1,1,0.8355144262313843,0.8101351261138916,0.2485494315624237,0.8549028038978577,0.11752258241176605,0.10441707074642181
1459,oh no ! what happened ?,it must have being terrifying !,0,0,0,0,1,0,6,1,0.0615125373005867,0.21981485188007355,0.14867159724235535,0.2485535442829132,0.41763928532600403,0.3465830981731415
1460,i am glad you are okay !,tnank god ! they should have let you know they where going to do the job .,1,0,0,0,0,0,1,8,0.5856696367263794,0.6368823051452637,0.23368269205093384,0.10811871290206909,0.13660085201263428,0.3419610857963562
1461,that is terrible . did you find out who did it ?,that is terrible . people need to learn to commit to their promises .,0,0,0,0,1,0,6,1,0.29292890429496765,0.3207021653652191,0.1947064995765686,0.12110006809234619,0.4729520082473755,0.5974159240722656
1462,i am so sorry to hear that .,i do not understand how so many people value emotion over logic and reason !,1,0,0,0,0,0,4,1,0.39670705795288086,0.4249550998210907,0.2462070882320404,0.18683522939682007,0.26669126749038696,0.4648783504962921
1463,"oh no , what happened ?","oh , that is nerve wracking . what did you try to do to cope ?",0,0,0,0,1,1,6,6,-0.19547107815742493,0.44078195095062256,0.2531380355358124,0.25628015398979187,0.5668714046478271,0.2823396623134613
1464,i think it is a good idea .,better living through chemistry ! i am glad you made it through .,0,1,0,0,0,0,5,1,0.1943267434835434,0.5126513838768005,0.197391539812088,0.17148523032665253,0.4496438205242157,0.3078579902648926
1465,that is great ! what did you do ?,that is really nice of him . did the other people get mad because they had to wait ?,1,1,0,0,1,1,6,6,0.7621850967407227,0.3267056345939636,0.1610184907913208,0.17011889815330505,0.2317160665988922,0.2632214426994324
1466,i am so happy for you !,lucky you . where i live people are not so nice . can i move there ?,1,1,0,0,0,1,1,1,0.8228551149368286,0.049185581505298615,0.2267955243587494,0.1488739252090454,0.10542548447847366,0.18798887729644775
1467,i have had a few years ago and i was not too bad about it .,i am in central fl ... so uhh .,0,0,1,0,0,0,8,1,-0.010581642389297485,-0.12781938910484314,0.30221840739250183,0.18471744656562805,0.46249571442604065,0.274507999420166
1468,oh no ! what happened ?,"ouch , i would try and wear something on your neck next time you go in there .",0,0,0,0,1,0,6,1,0.0615125373005867,0.2507788836956024,0.14867159724235535,0.28557953238487244,0.41763928532600403,0.28158384561538696
1469,i am sorry to hear that .,"hmm , wear something thick and long . maybe hockey pads !",1,0,0,0,0,0,4,5,0.2370942234992981,-0.1574920117855072,0.21215258538722992,0.15149499475955963,0.3472554683685303,0.23786452412605286
1470,what did you do ?,ut oh .. what happened ?,0,0,0,0,1,1,6,6,0.0404302217066288,0.0445745512843132,0.24497480690479279,0.4323790669441223,0.6496802568435669,0.3220266103744507
1471,i am glad you got it back to you .,but at least you lucked out and they brought it back !,1,1,0,0,0,0,4,8,0.409134179353714,0.351073682308197,0.30758634209632874,0.2731277048587799,0.31856080889701843,0.4513932466506958
1472,i love the same thing as well as possible .,"ah , i know what you mean ! and remember * yearning * to be older ? ! ( and of course the adults in * our * lives were shaking their heads , thinking the way we are now ; - ) )",0,0,1,0,0,0,0,0,0.44754758477211,1.282651662826538,0.2488921880722046,0.055286895483732224,0.27706408500671387,0.6851664781570435
